real_name,obs_e:228433.0_n:8192778.0_x:14153_y:4197,obs_e:229788.0_n:8193427.0_x:12798_y:3548,obs_e:231595.0_n:8198480.0_x:10991_y:-1505,obs_e:231694.0_n:8197619.0_x:10892_y:-644,obs_e:233194.0_n:8190440.0_x:9392_y:6535,obs_e:233908.0_n:8189011.0_x:8678_y:7964,obs_e:234195.0_n:8198194.0_x:8391_y:-1219,obs_e:235327.0_n:8184950.0_x:7259_y:12025,obs_e:235614.0_n:8190354.0_x:6972_y:6621,obs_e:235682.0_n:8187652.0_x:6904_y:9323,obs_e:236163.0_n:8190958.0_x:6423_y:6017,obs_e:236538.0_n:8191417.0_x:6048_y:5558,obs_e:237006.0_n:8202926.0_x:5580_y:-5951,obs_e:237454.0_n:8185525.0_x:5132_y:11450,obs_e:237496.0_n:8190167.0_x:5090_y:6808,obs_e:238665.0_n:8188244.0_x:3921_y:8731,obs_e:238954.0_n:8189678.0_x:3632_y:7297,obs_e:239587.0_n:8185586.0_x:2999_y:11389,obs_e:239760.0_n:8190677.0_x:2826_y:6298,obs_e:240931.0_n:8186974.0_x:1655_y:10001,obs_e:241878.0_n:8190407.0_x:708_y:6568,obs_e:244750.0_n:8189532.0_x:-2164_y:7443,obs_e:244814.0_n:8189459.0_x:-2228_y:7516,obs_e:245486.0_n:8201343.0_x:-2900_y:-4368
506,0.320295,0.408578,0.584625,0.602054,0.552619,0.523131,0.874539,0.360197,0.738342,0.538495,0.834511,0.90835,0.915581,0.46109,0.871897,0.7433,0.916458,0.523193,1.0831,0.680812,1.12379,0.968722,0.957096,1.30951
507,1.85337,2.36422,3.3829,3.48375,3.1977,3.02707,5.06047,2.08426,4.27238,3.11597,4.82886,5.25612,5.29796,2.66808,5.04519,4.30107,5.30304,3.02743,6.2673,3.93948,6.50275,5.60546,5.53819,7.57742
508,0.06002,0.076564,0.109553,0.112819,0.103555,0.09803,0.16388,0.067497,0.138358,0.100909,0.156379,0.170216,0.171571,0.086404,0.163385,0.139287,0.171735,0.098041,0.202962,0.127577,0.210587,0.181529,0.17935,0.24539
509,0.11397,0.145384,0.208027,0.214228,0.196638,0.186145,0.311186,0.128169,0.262723,0.191612,0.296943,0.323217,0.32579,0.164069,0.310246,0.264487,0.326102,0.186167,0.385398,0.242253,0.399877,0.344699,0.340562,0.465962
510,0.625966,0.798501,1.14256,1.17662,1.08001,1.02238,1.70915,0.703948,1.44297,1.0524,1.63092,1.77523,1.78936,0.901128,1.70399,1.45266,1.79107,1.0225,2.11675,1.33054,2.19627,1.89322,1.87049,2.55924
511,0.853084,1.08822,1.55711,1.60353,1.47186,1.39332,2.32927,0.95936,1.96652,1.43424,2.22266,2.41933,2.43859,1.22808,2.32224,1.97973,2.44092,1.39349,2.88476,1.8133,2.99313,2.58012,2.54916,3.48779
512,0.46131,0.588461,0.842016,0.867118,0.795918,0.753448,1.25957,0.518779,1.06341,0.775575,1.20192,1.30827,1.31868,0.664092,1.25576,1.07055,1.31994,0.753537,1.55995,0.98055,1.61855,1.39522,1.37847,1.88604
513,0.022605,0.028836,0.04126,0.042491,0.039002,0.03692,0.061721,0.025421,0.052109,0.038005,0.058896,0.064108,0.064618,0.032542,0.061535,0.052459,0.06468,0.036925,0.076441,0.048049,0.079312,0.068368,0.067548,0.09242
514,0.051277,0.06541,0.093594,0.096384,0.08847,0.083749,0.140007,0.057665,0.118203,0.086209,0.133599,0.14542,0.146578,0.073817,0.139584,0.118997,0.146718,0.083759,0.173396,0.108993,0.17991,0.155085,0.153224,0.209643
515,0.151823,0.19367,0.277118,0.28538,0.261947,0.247969,0.41454,0.170737,0.349981,0.255252,0.395567,0.430567,0.433994,0.218561,0.413288,0.352331,0.43441,0.247999,0.5134,0.322712,0.532687,0.459184,0.453673,0.620722
516,0.093164,0.118843,0.17005,0.175119,0.16074,0.152163,0.254377,0.10477,0.214761,0.156632,0.242734,0.264211,0.266315,0.134117,0.253609,0.216203,0.26657,0.152181,0.315041,0.198027,0.326876,0.281772,0.27839,0.380897
517,1.56012,1.99013,2.84764,2.93253,2.69174,2.54811,4.25977,1.75448,3.59637,2.62294,4.0648,4.42446,4.45968,2.24591,4.2469,3.62052,4.46395,2.54841,5.27564,3.31615,5.47383,4.71852,4.66189,6.37847
518,0.033581,0.042837,0.061294,0.063121,0.057938,0.054847,0.091689,0.037764,0.07741,0.056458,0.087493,0.095234,0.095992,0.048342,0.091413,0.07793,0.096084,0.054853,0.113556,0.071379,0.117822,0.101564,0.100345,0.137293
519,0.204242,0.260538,0.372798,0.383912,0.352388,0.333585,0.557667,0.229687,0.470818,0.343382,0.532142,0.579227,0.583838,0.294023,0.555983,0.47398,0.584397,0.333624,0.69066,0.434133,0.716606,0.617725,0.610311,0.835036
520,0.138657,0.176875,0.253087,0.260632,0.239231,0.226466,0.378591,0.155931,0.319631,0.233116,0.361263,0.393228,0.396359,0.199608,0.377448,0.321777,0.396738,0.226492,0.468878,0.294726,0.486492,0.419364,0.41433,0.566893
521,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
522,0.062381,0.079575,0.113862,0.117256,0.107628,0.101885,0.170326,0.070152,0.1438,0.104877,0.16253,0.176911,0.178319,0.089802,0.169811,0.144765,0.17849,0.101897,0.210945,0.132595,0.21887,0.188669,0.186404,0.255041
523,0.080148,0.102239,0.146292,0.150653,0.138283,0.130904,0.218838,0.090133,0.184757,0.134749,0.208822,0.227299,0.229108,0.11538,0.218177,0.185998,0.229327,0.13092,0.271027,0.170361,0.281208,0.242406,0.239496,0.327682
524,0.219907,0.28052,0.40139,0.413356,0.379415,0.35917,0.600438,0.247303,0.506928,0.369718,0.572956,0.623652,0.628616,0.316574,0.598624,0.510332,0.629218,0.359212,0.743631,0.467429,0.771567,0.665102,0.657119,0.89908
525,1.02054,1.30184,1.86277,1.9183,1.76079,1.66683,2.78651,1.14768,2.35255,1.71578,2.65897,2.89424,2.91728,1.46915,2.77809,2.36834,2.92007,1.66703,3.45104,2.16924,3.58068,3.0866,3.04955,4.17244
526,0.324929,0.41449,0.593084,0.610765,0.560614,0.5307,0.887192,0.365408,0.749025,0.546286,0.846585,0.921492,0.928828,0.467762,0.884512,0.754054,0.929718,0.530763,1.09877,0.690662,1.14005,0.982738,0.970943,1.32846
527,1.02794,1.31127,1.87627,1.9322,1.77355,1.67891,2.8067,1.156,2.3696,1.72822,2.67823,2.91521,2.93842,1.4798,2.79822,2.38551,2.94123,1.67911,3.47604,2.18496,3.60663,3.10896,3.07165,4.20268
528,0.301057,0.384038,0.549511,0.565893,0.519427,0.491711,0.822012,0.338563,0.693995,0.506151,0.784388,0.853792,0.860589,0.433396,0.819529,0.698655,0.861413,0.491769,1.01805,0.63992,1.05629,0.910538,0.89961,1.23086
529,0.579031,0.738629,1.05689,1.0884,0.999027,0.945719,1.58099,0.651166,1.33478,0.973493,1.50863,1.64212,1.65519,0.833561,1.57622,1.34374,1.65678,0.945831,1.95803,1.23077,2.03159,1.75126,1.73024,2.36734
530,0.376913,0.480802,0.687968,0.708478,0.650304,0.615604,1.02913,0.423868,0.868857,0.633683,0.982026,1.06892,1.07743,0.542596,1.02602,0.874691,1.07846,0.615677,1.27456,0.801157,1.32244,1.13996,1.12628,1.54099
531,0.124468,0.158775,0.227188,0.233961,0.21475,0.203291,0.33985,0.139974,0.286923,0.209262,0.324295,0.352989,0.355799,0.179182,0.338824,0.28885,0.35614,0.203315,0.420898,0.264567,0.43671,0.37645,0.371932,0.508883
532,0.352101,0.44915,0.642679,0.661838,0.607494,0.575078,0.961381,0.395965,0.81166,0.591968,0.917379,0.99855,1.0065,0.506877,0.958478,0.81711,1.00746,0.575147,1.19065,0.748417,1.23538,1.06492,1.05214,1.43955
533,0.047971,0.061193,0.087559,0.09017,0.082766,0.078349,0.13098,0.053947,0.110581,0.08065,0.124985,0.136044,0.137127,0.069057,0.130584,0.111324,0.137258,0.078359,0.162216,0.101965,0.16831,0.145086,0.143344,0.196126
534,0.169984,0.216836,0.310266,0.319516,0.29328,0.277631,0.464126,0.19116,0.391845,0.285784,0.442883,0.48207,0.485908,0.244705,0.462724,0.394476,0.486373,0.277664,0.574811,0.361313,0.596405,0.51411,0.50794,0.694971
535,0.339258,0.432767,0.619237,0.637698,0.585336,0.554103,0.926315,0.381522,0.782055,0.570376,0.883917,0.962128,0.969787,0.488389,0.923517,0.787306,0.970716,0.554168,1.14722,0.721118,1.19032,1.02607,1.01376,1.38704
536,0.134196,0.171184,0.244943,0.252246,0.231534,0.219179,0.36641,0.150914,0.309347,0.225616,0.349639,0.380576,0.383606,0.193185,0.365303,0.311424,0.383973,0.219205,0.453792,0.285243,0.470839,0.40587,0.400999,0.548653
537,0.328711,0.419313,0.599986,0.617872,0.567138,0.536876,0.897516,0.369661,0.757741,0.552643,0.856437,0.932216,0.939637,0.473205,0.894806,0.762829,0.940537,0.536939,1.11156,0.698699,1.15332,0.994174,0.982242,1.34392
538,0.298477,0.380747,0.544802,0.561044,0.514976,0.487497,0.814967,0.335661,0.688048,0.501814,0.777666,0.846475,0.853214,0.429682,0.812506,0.692668,0.854031,0.487555,1.00932,0.634437,1.04724,0.902735,0.891901,1.22031
539,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
540,0.060505,0.077181,0.110437,0.11373,0.104391,0.098821,0.165203,0.068042,0.139475,0.101723,0.157641,0.17159,0.172956,0.087101,0.164704,0.140411,0.173121,0.098833,0.2046,0.128607,0.212287,0.182994,0.180798,0.24737
541,0.239583,0.30562,0.437304,0.450341,0.413363,0.391306,0.654162,0.26943,0.552286,0.402798,0.624221,0.679453,0.684862,0.344899,0.652186,0.555994,0.685517,0.391352,0.810167,0.509252,0.840603,0.724612,0.715915,0.979525
542,0.27799,0.354613,0.507407,0.522534,0.479629,0.454036,0.759029,0.312622,0.640821,0.46737,0.724288,0.788374,0.79465,0.400189,0.756737,0.645124,0.795411,0.454089,0.940043,0.59089,0.975358,0.840773,0.830682,1.13655
543,0.377343,0.48135,0.688753,0.709286,0.651046,0.616306,1.0303,0.424352,0.869849,0.634406,0.983146,1.07014,1.07866,0.543215,1.02719,0.875689,1.07969,0.616379,1.27601,0.802072,1.32395,1.14126,1.12756,1.54275
544,0.038716,0.049387,0.070667,0.072773,0.066798,0.063234,0.10571,0.043539,0.089247,0.065091,0.100872,0.109797,0.110671,0.055734,0.105391,0.089846,0.110777,0.063241,0.13092,0.082293,0.135838,0.117094,0.115689,0.158287
545,0.2291,0.292247,0.41817,0.430637,0.395277,0.374185,0.625539,0.257641,0.528121,0.385174,0.596909,0.649724,0.654896,0.329808,0.62365,0.531667,0.655523,0.374229,0.774719,0.486971,0.803823,0.692907,0.684591,0.936667
546,1.13583,1.4489,2.0732,2.13501,1.9597,1.85513,3.10129,1.27733,2.61831,1.90961,2.95935,3.22119,3.24684,1.63512,3.09193,2.63589,3.24995,1.85535,3.84089,2.4143,3.98518,3.43529,3.39406,4.6438
547,1.41547,1.80561,2.58361,2.66063,2.44217,2.31185,3.86481,1.5918,3.26293,2.37975,3.68792,4.01424,4.04619,2.03768,3.85314,3.28484,4.05007,2.31213,4.7865,3.00868,4.96631,4.28104,4.22966,5.78707
548,1.41413,1.8039,2.58116,2.65811,2.43985,2.30966,3.86115,1.5903,3.25983,2.37749,3.68443,4.01043,4.04236,2.03575,3.84949,3.28172,4.04623,2.30994,4.78196,3.00583,4.96161,4.27698,4.22565,5.78159
549,0.099135,0.12646,0.180948,0.186343,0.171042,0.161915,0.27068,0.111485,0.228526,0.16667,0.258291,0.281145,0.283383,0.142713,0.269863,0.23006,0.283654,0.161934,0.335232,0.210719,0.347826,0.299831,0.296232,0.405309
550,0.447429,0.570754,0.816679,0.841026,0.771969,0.730777,1.22167,0.503169,1.03141,0.752238,1.16575,1.2689,1.279,0.64411,1.21798,1.03834,1.28023,0.730863,1.51301,0.951045,1.56985,1.35323,1.33699,1.82929
551,2.21065,2.81997,4.03504,4.15533,3.81413,3.61061,6.036,2.48605,5.09598,3.71665,5.75973,6.26936,6.31927,3.18241,6.01777,5.1302,6.32532,3.61104,7.47547,4.69891,7.75631,6.68605,6.6058,9.03815
552,0.141605,0.180636,0.258468,0.266173,0.244318,0.231281,0.386641,0.159246,0.326427,0.238073,0.368945,0.401589,0.404786,0.203852,0.385473,0.328619,0.405174,0.231308,0.478848,0.300993,0.496837,0.42828,0.42314,0.578947
553,0.652471,0.832311,1.19094,1.22644,1.12574,1.06567,1.78152,0.733754,1.50407,1.09696,1.69998,1.85039,1.86512,0.939283,1.77614,1.51417,1.86691,1.06579,2.20637,1.38688,2.28926,1.97338,1.94969,2.6676
554,0.215099,0.274387,0.392614,0.404319,0.37112,0.351317,0.58731,0.241896,0.495845,0.361635,0.560429,0.610017,0.614873,0.309652,0.585536,0.499174,0.615462,0.351359,0.727372,0.45721,0.754698,0.650561,0.642753,0.879423
555,0.269724,0.344068,0.492319,0.506996,0.465366,0.440534,0.736458,0.303325,0.621765,0.453472,0.70275,0.76493,0.77102,0.388289,0.734233,0.62594,0.771758,0.440586,0.912089,0.573318,0.946353,0.81577,0.80598,1.10275
556,0.49528,0.631794,0.90402,0.930971,0.854528,0.808931,1.35232,0.556982,1.14172,0.832688,1.29042,1.4046,1.41579,0.712995,1.34824,1.14938,1.41714,0.809026,1.67482,1.05276,1.73774,1.49796,1.47998,2.02493
557,0.554338,0.70713,1.01182,1.04198,0.956423,0.905389,1.51357,0.623397,1.27786,0.931978,1.4443,1.57209,1.58461,0.798014,1.509,1.28644,1.58612,0.905496,1.87453,1.17829,1.94495,1.67658,1.65646,2.26639
558,0.397323,0.506837,0.725221,0.746842,0.685518,0.648939,1.08486,0.446821,0.915906,0.667997,1.0352,1.1268,1.13577,0.571978,1.08158,0.922055,1.13686,0.649016,1.34357,0.84454,1.39405,1.20169,1.18727,1.62444
559,0.046281,0.059038,0.084476,0.086994,0.079851,0.07559,0.126367,0.052047,0.106687,0.07781,0.120583,0.131253,0.132297,0.066626,0.125985,0.107404,0.132424,0.075599,0.156503,0.098374,0.162383,0.139976,0.138296,0.189219
560,0.234051,0.298563,0.427207,0.439943,0.403819,0.382271,0.639057,0.263209,0.539533,0.393498,0.609808,0.663764,0.669048,0.336935,0.637127,0.543156,0.669689,0.382316,0.79146,0.497494,0.821193,0.707881,0.699385,0.956908
561,0.396492,0.505777,0.723704,0.74528,0.684084,0.647581,1.08259,0.445886,0.91399,0.6666,1.03304,1.12444,1.13339,0.570781,1.07932,0.920127,1.13448,0.647658,1.34076,0.842773,1.39113,1.19918,1.18478,1.62104
562,0.301482,0.38458,0.550287,0.566692,0.52016,0.492405,0.823172,0.339041,0.694975,0.506866,0.785496,0.854997,0.861804,0.434008,0.820686,0.699641,0.862629,0.492463,1.01948,0.640824,1.05778,0.911824,0.90088,1.2326
563,0.022605,0.028836,0.04126,0.042491,0.039002,0.03692,0.061721,0.025421,0.052109,0.038005,0.058896,0.064108,0.064618,0.032542,0.061535,0.052459,0.06468,0.036925,0.076441,0.048049,0.079312,0.068368,0.067548,0.09242
564,0.181957,0.23211,0.33212,0.342022,0.313938,0.297186,0.496818,0.204625,0.419446,0.305914,0.474078,0.516026,0.520133,0.261941,0.495317,0.422262,0.520632,0.297221,0.615299,0.386763,0.638414,0.550323,0.543718,0.743922
565,0.082968,0.105837,0.15144,0.155954,0.143149,0.13551,0.226538,0.093304,0.191258,0.13949,0.216169,0.235296,0.237169,0.119439,0.225854,0.192542,0.237397,0.135526,0.280563,0.176355,0.291103,0.250935,0.247923,0.339212
566,0.566777,0.722998,1.03452,1.06536,0.977885,0.925705,1.54754,0.637385,1.30653,0.952891,1.47671,1.60737,1.62016,0.815921,1.54286,1.3153,1.62172,0.925814,1.9166,1.20473,1.9886,1.7142,1.69362,2.31724
567,0.040346,0.051466,0.073642,0.075837,0.06961,0.065896,0.110161,0.045372,0.093005,0.067831,0.105119,0.11442,0.115331,0.058081,0.109828,0.093629,0.115441,0.065904,0.136432,0.085758,0.141557,0.122024,0.12056,0.164952
568,0.27179,0.346704,0.496091,0.51088,0.468931,0.443909,0.7421,0.30565,0.626529,0.456946,0.708134,0.770791,0.776927,0.391264,0.739859,0.630736,0.777671,0.443962,0.919077,0.577711,0.953604,0.822021,0.812155,1.1112
569,0.15337,0.195643,0.279942,0.288287,0.264616,0.250496,0.418763,0.172476,0.353547,0.257852,0.399597,0.434954,0.438416,0.220788,0.417499,0.355921,0.438836,0.250525,0.518631,0.325999,0.538114,0.463862,0.458295,0.627046
570,1.84634,2.35525,3.37007,3.47054,3.18557,3.01559,5.04128,2.07636,4.25617,3.10415,4.81054,5.23619,5.27787,2.65796,5.02606,4.28475,5.28292,3.01595,6.24353,3.92454,6.47808,5.5842,5.51718,7.54869
571,0.178815,0.228101,0.326385,0.336115,0.308517,0.292054,0.488238,0.201091,0.412202,0.300631,0.465892,0.507114,0.511151,0.257418,0.486764,0.41497,0.511641,0.292089,0.604674,0.380084,0.62739,0.540819,0.534328,0.731075
572,0.022605,0.028836,0.04126,0.042491,0.039002,0.03692,0.061721,0.025421,0.052109,0.038005,0.058896,0.064108,0.064618,0.032542,0.061535,0.052459,0.06468,0.036925,0.076441,0.048049,0.079312,0.068368,0.067548,0.09242
573,0.352482,0.449637,0.643375,0.662556,0.608153,0.575702,0.962423,0.396394,0.81254,0.592609,0.918373,0.999632,1.00759,0.507426,0.959516,0.817995,1.00855,0.57577,1.19194,0.749228,1.23672,1.06607,1.05328,1.44111
574,0.432114,0.551217,0.788724,0.812238,0.745544,0.705762,1.17985,0.485946,0.996105,0.726489,1.12585,1.22547,1.23522,0.622062,1.17629,1.00279,1.2364,0.705845,1.46122,0.91849,1.51612,1.30691,1.29123,1.76668
575,0.44953,0.573434,0.820513,0.844974,0.775593,0.734207,1.2274,0.505531,1.03625,0.75577,1.17122,1.27486,1.285,0.647134,1.2237,1.04321,1.28624,0.734294,1.52012,0.95551,1.57722,1.35959,1.34327,1.83788
576,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
577,0.023083,0.029446,0.042133,0.043389,0.039827,0.037702,0.063027,0.025959,0.053212,0.038809,0.060142,0.065464,0.065985,0.03323,0.062837,0.053569,0.066048,0.037706,0.078058,0.049065,0.08099,0.069815,0.068977,0.094375
578,0.175841,0.224308,0.320957,0.330525,0.303386,0.287197,0.480118,0.197747,0.405347,0.295631,0.458143,0.49868,0.50265,0.253137,0.478668,0.408068,0.503132,0.287231,0.594617,0.373763,0.616955,0.531825,0.525442,0.718917
579,2.04717,2.61144,3.73665,3.84804,3.53208,3.34361,5.58963,2.30221,4.71913,3.4418,5.3338,5.80574,5.85196,2.94707,5.57275,4.75082,5.85756,3.344,6.92265,4.35142,7.18272,6.19161,6.1173,8.36978
580,0.035913,0.045812,0.065551,0.067506,0.061963,0.058656,0.098058,0.040387,0.082787,0.060379,0.09357,0.101849,0.10266,0.0517,0.097762,0.083343,0.102758,0.058663,0.121443,0.076336,0.126005,0.108618,0.107315,0.14683
581,0.738744,0.942364,1.34841,1.38861,1.27459,1.20657,2.01708,0.830776,1.70295,1.24201,1.92476,2.09506,2.11174,1.06348,2.01099,1.71438,2.11376,1.20672,2.49811,1.57026,2.59196,2.23431,2.20749,3.02032
582,0.121401,0.154863,0.221589,0.228195,0.209458,0.198281,0.331475,0.136525,0.279852,0.204105,0.316303,0.34429,0.347031,0.174766,0.330474,0.281731,0.347363,0.198305,0.410525,0.258047,0.425947,0.367173,0.362766,0.496342
583,0.0917,0.116975,0.167377,0.172367,0.158214,0.149771,0.250379,0.103124,0.211386,0.15417,0.238919,0.260059,0.262129,0.132009,0.249623,0.212805,0.26238,0.149789,0.310089,0.194915,0.321739,0.277343,0.274015,0.374911
584,0.08432,0.107561,0.153907,0.158495,0.145481,0.137718,0.230228,0.094824,0.194374,0.141762,0.219691,0.239129,0.241033,0.121385,0.229533,0.195679,0.241264,0.137734,0.285133,0.179228,0.295845,0.255023,0.251962,0.344738
585,0.147132,0.187686,0.268555,0.276562,0.253853,0.240307,0.401731,0.165461,0.339167,0.247365,0.383344,0.417263,0.420584,0.211808,0.400518,0.341445,0.420987,0.240336,0.497536,0.31274,0.516227,0.444996,0.439655,0.601542
586,0.611192,0.779655,1.11559,1.14885,1.05452,0.998247,1.66881,0.687334,1.40892,1.02756,1.59243,1.73333,1.74713,0.87986,1.66377,1.41838,1.7488,0.998366,2.06679,1.29914,2.14443,1.84853,1.82635,2.49883
587,0.188921,0.240993,0.344831,0.355112,0.325953,0.30856,0.515832,0.212456,0.435499,0.317622,0.492223,0.535775,0.54004,0.271966,0.514274,0.438423,0.540557,0.308597,0.638848,0.401566,0.662848,0.571385,0.564527,0.772394
588,0.297309,0.379257,0.54267,0.558848,0.512961,0.485589,0.811778,0.334348,0.685356,0.49985,0.774623,0.843163,0.849875,0.428001,0.809327,0.689957,0.850689,0.485647,1.00537,0.631954,1.04314,0.899203,0.888411,1.21554
589,0.17253,0.220085,0.314914,0.324302,0.297674,0.28179,0.471079,0.194024,0.397715,0.290065,0.449518,0.489292,0.493187,0.248371,0.469656,0.400386,0.493659,0.281823,0.583422,0.366726,0.60534,0.521812,0.515549,0.705381
590,0.654456,0.834843,1.19456,1.23017,1.12916,1.06891,1.78694,0.735987,1.50865,1.1003,1.70515,1.85602,1.8708,0.942141,1.78154,1.51878,1.87259,1.06903,2.21309,1.39109,2.29623,1.97938,1.95562,2.67571
591,0.081742,0.104272,0.149201,0.153649,0.141033,0.133507,0.223189,0.091925,0.188431,0.137428,0.212974,0.231818,0.233663,0.117674,0.222515,0.189696,0.233887,0.133523,0.276415,0.173748,0.286799,0.247225,0.244258,0.334197
592,0.571655,0.72922,1.04343,1.07453,0.986301,0.933672,1.56086,0.642871,1.31777,0.961092,1.48941,1.6212,1.63411,0.822943,1.55614,1.32662,1.63567,0.933782,1.93309,1.2151,2.00571,1.72895,1.7082,2.33718
593,0.200129,0.25529,0.365289,0.376179,0.345291,0.326866,0.546435,0.225061,0.461336,0.336466,0.521424,0.567561,0.572079,0.288101,0.544784,0.464433,0.572627,0.326905,0.676749,0.425389,0.702173,0.605283,0.598019,0.818217
594,0.134563,0.171653,0.245615,0.252937,0.232168,0.21978,0.367414,0.151327,0.310195,0.226234,0.350597,0.381619,0.384657,0.193715,0.366304,0.312277,0.385025,0.219806,0.455035,0.286025,0.47213,0.406983,0.402098,0.550156
595,0.473258,0.603702,0.863823,0.889575,0.816532,0.772962,1.29219,0.532215,1.09095,0.795662,1.23305,1.34215,1.35283,0.681292,1.28829,1.09827,1.35413,0.773053,1.60035,1.00595,1.66047,1.43135,1.41417,1.93489
596,0.398167,0.507914,0.726763,0.74843,0.686976,0.650319,1.08716,0.447771,0.917853,0.669417,1.0374,1.12919,1.13818,0.573194,1.08388,0.924016,1.13927,0.650396,1.34643,0.846336,1.39701,1.20425,1.18979,1.62789
597,0.183902,0.234592,0.335672,0.345679,0.317295,0.300364,0.50213,0.206813,0.423931,0.309185,0.479148,0.521543,0.525695,0.264742,0.500614,0.426777,0.526199,0.3004,0.621879,0.390899,0.645241,0.556207,0.549532,0.751877
598,0.238961,0.304825,0.436168,0.449171,0.412289,0.390289,0.652462,0.26873,0.550851,0.401752,0.622599,0.677687,0.683082,0.344003,0.650491,0.554549,0.683736,0.390336,0.808062,0.507929,0.838418,0.722729,0.714055,0.97698
599,1.41294,1.80239,2.579,2.65589,2.43781,2.30773,3.85792,1.58896,3.2571,2.3755,3.68134,4.00707,4.03897,2.03404,3.84627,3.27897,4.04284,2.308,4.77796,3.00332,4.95745,4.2734,4.22211,5.77675
600,0.648261,0.826942,1.18325,1.21853,1.11847,1.05879,1.77002,0.729021,1.49437,1.08989,1.68901,1.83845,1.85309,0.933224,1.76468,1.5044,1.85486,1.05892,2.19214,1.37793,2.27449,1.96065,1.93711,2.65039
601,0.188276,0.24017,0.343654,0.353899,0.32484,0.307507,0.514071,0.211731,0.434012,0.316538,0.490542,0.533946,0.538197,0.271038,0.512519,0.436926,0.538712,0.307543,0.636668,0.400195,0.660585,0.569434,0.5626,0.769757
602,1.41382,1.80351,2.58061,2.65754,2.43933,2.30917,3.86032,1.58995,3.25913,2.37698,3.68363,4.00957,4.04149,2.03531,3.84866,3.28102,4.04536,2.30944,4.78093,3.00519,4.96054,4.27606,4.22474,5.78035
603,0.596136,0.760449,1.08811,1.12055,1.02854,0.973657,1.6277,0.670402,1.37421,1.00225,1.5532,1.69063,1.70409,0.858186,1.62278,1.38344,1.70572,0.973772,2.01587,1.26713,2.09161,1.80299,1.78136,2.43728
604,1.46774,1.8723,2.67903,2.7589,2.53236,2.39723,4.00755,1.65059,3.38343,2.46764,3.82413,4.16249,4.19563,2.11293,3.99545,3.40615,4.19965,2.39752,4.96328,3.1198,5.14973,4.43914,4.38587,6.00081
605,0.197854,0.252388,0.361137,0.371903,0.341366,0.32315,0.540223,0.222502,0.456091,0.332641,0.515497,0.561109,0.565576,0.284826,0.538591,0.459153,0.566117,0.323189,0.669056,0.420553,0.69419,0.598402,0.59122,0.808916
606,0.448132,0.57165,0.817961,0.842346,0.773181,0.731924,1.22358,0.503959,1.03303,0.753419,1.16758,1.27089,1.28101,0.645121,1.21989,1.03997,1.28224,0.73201,1.51539,0.952538,1.57232,1.35536,1.33909,1.83217
607,1.94399,2.47982,3.54832,3.6541,3.35406,3.17509,5.30791,2.18617,4.48128,3.26833,5.06497,5.51313,5.55701,2.79854,5.29188,4.51137,5.56234,3.17546,6.57375,4.13211,6.82071,5.87955,5.80898,7.94793
608,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
609,0.228907,0.292001,0.417817,0.430273,0.394943,0.373869,0.625011,0.257424,0.527675,0.384849,0.596404,0.649175,0.654343,0.32953,0.623124,0.531218,0.65497,0.373913,0.774064,0.486559,0.803144,0.692322,0.684013,0.935876
610,0.933656,1.191,1.70417,1.75498,1.61088,1.52492,2.54927,1.04997,2.15226,1.5697,2.43259,2.64783,2.66891,1.34407,2.54157,2.16671,2.67146,1.5251,3.15722,1.98456,3.27583,2.82381,2.78992,3.81721
611,0.288016,0.367402,0.525707,0.54138,0.496926,0.47041,0.786403,0.323897,0.663933,0.484226,0.75041,0.816807,0.823309,0.414622,0.784028,0.66839,0.824098,0.470466,0.973946,0.6122,1.01053,0.871095,0.86064,1.17754
612,0.074453,0.094974,0.135896,0.139948,0.128456,0.121602,0.203287,0.083728,0.171628,0.125173,0.193982,0.211146,0.212827,0.10718,0.202673,0.17278,0.213031,0.121616,0.251767,0.158255,0.261225,0.22518,0.222477,0.304396
613,1.45789,1.85973,2.66105,2.74038,2.51537,2.38115,3.98065,1.63952,3.36073,2.45108,3.79846,4.13455,4.16747,2.09875,3.96863,3.38329,4.17146,2.38143,4.92997,3.09886,5.11517,4.40935,4.35643,5.96053
614,0.135451,0.172785,0.247234,0.254604,0.233699,0.221228,0.369836,0.152325,0.31224,0.227726,0.352909,0.384135,0.387193,0.194992,0.368719,0.314336,0.387563,0.221255,0.458035,0.28791,0.475242,0.409666,0.404749,0.553783
