real_name,obs_e:228433.0_n:8192778.0_x:14153_y:4197,obs_e:229788.0_n:8193427.0_x:12798_y:3548,obs_e:231595.0_n:8198480.0_x:10991_y:-1505,obs_e:231694.0_n:8197619.0_x:10892_y:-644,obs_e:233194.0_n:8190440.0_x:9392_y:6535,obs_e:233908.0_n:8189011.0_x:8678_y:7964,obs_e:234195.0_n:8198194.0_x:8391_y:-1219,obs_e:235327.0_n:8184950.0_x:7259_y:12025,obs_e:235614.0_n:8190354.0_x:6972_y:6621,obs_e:235682.0_n:8187652.0_x:6904_y:9323,obs_e:236163.0_n:8190958.0_x:6423_y:6017,obs_e:236538.0_n:8191417.0_x:6048_y:5558,obs_e:237006.0_n:8202926.0_x:5580_y:-5951,obs_e:237454.0_n:8185525.0_x:5132_y:11450,obs_e:237496.0_n:8190167.0_x:5090_y:6808,obs_e:238665.0_n:8188244.0_x:3921_y:8731,obs_e:238954.0_n:8189678.0_x:3632_y:7297,obs_e:239587.0_n:8185586.0_x:2999_y:11389,obs_e:239760.0_n:8190677.0_x:2826_y:6298,obs_e:240931.0_n:8186974.0_x:1655_y:10001,obs_e:241878.0_n:8190407.0_x:708_y:6568,obs_e:244750.0_n:8189532.0_x:-2164_y:7443,obs_e:244814.0_n:8189459.0_x:-2228_y:7516,obs_e:245486.0_n:8201343.0_x:-2900_y:-4368
599,6.67693,6.32737,4.48536,4.02856,9.26369,15.8508,2.12332,18.9183,11.7595,25.5934,28.9317,19.928,7.02267,20.2682,28.5205,21.6557,28.8748,9.21117,34.2676,7.87351,13.6038,26.5199,7.02046,5.38826
600,6.32739,4.64873,4.61178,3.41871,8.2345,16.8058,4.11347,19.9837,13.818,25.6476,27.6012,19.9988,8.22171,20.1542,30.1142,22.0322,28.3391,9.86443,33.9098,10.3916,14.8843,26.2524,4.8145,4.02789
601,6.76735,2.93068,5.05522,3.86084,11.0198,16.15,4.04478,20.8736,13.7236,25.4039,26.8047,18.9617,8.17565,20.7849,30.2247,21.9397,27.3722,9.66539,35.9945,8.41964,15.0551,25.4791,5.11128,4.24298
602,6.78702,4.58177,3.26964,5.10351,11.7871,16.5457,4.75414,19.1359,12.5122,24.0918,28.4964,20.8168,7.84104,20.8688,29.1497,22.2112,27.785,9.0522,34.2407,9.14547,13.646,25.099,7.26767,3.01408
603,7.59888,5.60377,4.36908,3.44682,7.50776,16.136,4.82895,20.6068,14.5491,25.507,27.43,19.9781,6.96299,21.2874,31.3714,22.3838,29.0368,8.92858,33.6598,8.77981,14.295,24.3591,6.84274,4.13647
604,8.63495,4.3883,3.89449,2.85126,9.68504,15.6127,4.70405,19.942,12.0841,25.8045,27.6107,21.1179,7.14543,20.2982,30.2135,21.151,29.0362,9.14646,34.0205,11.0287,14.5697,23.7114,6.77204,3.11469
605,7.43042,3.1885,2.40252,1.90836,6.62755,15.2138,4.32728,19.0214,14.6109,25.1122,27.5416,20.5149,8.99689,20.866,29.9454,21.9104,29.7193,10.7632,32.8729,9.65205,12.2572,27.1055,5.62192,3.97409
606,9.0802,6.53197,4.00187,5.393,10.1291,15.6916,3.32507,20.8521,12.5605,27.3812,28.4818,16.6767,7.11807,20.6837,31.6646,21.2669,29.4018,9.65717,34.5794,9.74624,15.0497,24.8447,4.4799,4.01707
607,5.35589,4.60021,3.5137,4.09519,9.67219,14.3303,4.85344,19.5593,13.5217,23.318,29.0071,19.9737,9.25914,21.0491,32.2474,22.5765,27.7996,8.55388,34.2505,8.05177,13.3621,24.1773,6.31785,4.81819
608,6.1742,4.48138,2.62257,4.71585,10.6693,16.8461,4.29773,20.0736,13.1546,24.129,28.5722,18.9899,7.45492,20.7678,28.6943,24.4383,27.7578,9.95804,34.7756,9.20449,13.1125,25.0626,7.27563,3.36386
609,6.46871,5.68601,4.80674,4.86822,10.5491,15.0772,0.668031,19.1416,14.4414,24.2118,29.9978,18.888,7.44407,21.1242,30.8154,20.1381,28.9358,10.6584,34.1698,9.87481,13.1391,24.1837,5.82383,4.13181
610,7.29108,6.12886,4.44576,5.28301,10.217,15.0933,3.55681,19.7528,13.0776,23.5244,28.9813,20.0902,8.62515,20.5203,29.5853,21.5055,31.503,8.85707,33.696,7.11292,14.2535,25.3059,5.98057,3.34942
611,8.9421,5.40136,3.96992,5.56285,9.09413,16.7303,5.42638,19.2109,13.4442,24.3095,28.0271,20.4856,7.17973,21.0855,29.2955,22.2355,28.9221,10.6203,33.6063,10.7401,12.6475,26.2847,4.98842,3.9427
612,6.05468,4.43857,3.17824,4.76795,9.77,14.8814,3.94147,20.5006,14.2061,25.8599,28.9659,20.0882,9.33196,19.8069,30.6678,21.969,29.2109,10.2392,33.3708,8.82611,13.4935,25.4961,6.72445,4.81804
613,7.23053,5.89217,2.05653,4.57882,10.7842,15.3559,2.20202,19.8685,12.9476,24.2518,28.7921,19.8508,8.80936,20.3326,29.7998,23.1695,28.2252,9.36265,32.0278,6.98536,13.9907,25.1112,6.46777,1.32031
614,7.35728,4.25554,4.05667,2.96822,10.4847,15.8085,2.74112,18.7239,12.8731,24.7881,27.6464,19.4967,8.09286,20.3135,28.1918,21.7669,28.248,10.1301,34.3338,10.0618,14.9241,27.3421,5.38012,6.18408
615,7.84884,3.60829,2.39394,5.21303,10.4182,14.8231,5.36683,20.725,12.4229,25.4624,28.037,19.6036,8.5277,20.7839,30.8974,21.1143,29.2783,9.56033,33.4799,7.1704,14.3704,24.3008,4.91447,2.93167
616,7.17387,3.51915,1.62494,4.08686,10.2427,14.5738,4.39181,19.3338,14.5297,25.1735,27.0177,19.1241,7.83477,19.5087,28.7149,23.9424,28.7667,8.19203,33.0948,9.34529,13.4129,27.2426,5.86303,4.21935
617,8.20896,3.53091,3.78911,4.66906,10.7265,14.8048,7.15882,20.4266,14.2417,24.3094,27.8408,20.5573,7.64826,20.6812,29.6722,20.4691,29.062,10.2466,36.3863,8.56354,13.3917,25.6099,6.1219,4.08643
618,7.56537,4.26045,1.85554,3.15803,10.8621,17.1711,4.1123,20.2924,13.3016,22.8647,28.5556,19.0637,8.1828,18.6606,29.6467,23.2348,26.5047,8.8425,35.9049,7.46731,15.3037,25.2857,8.78476,4.10343
619,9.10706,5.05256,3.48855,4.17752,9.07449,15.5875,3.90269,19.236,15.3777,25.5773,28.6966,18.902,7.41487,20.7988,29.2531,22.6315,27.4254,8.00107,35.0337,9.51391,16.1528,24.7767,5.68589,5.89117
620,6.86654,6.81001,4.8316,5.34731,9.90107,13.4449,5.20678,19.1311,15.7397,24.1147,28.6058,19.0805,8.09883,19.7873,29.316,21.5115,28.9254,9.54958,34.4645,10.8258,14.2124,27.0238,6.63317,3.94831
621,7.1736,5.39392,2.43741,3.21453,8.72436,15.5777,3.50796,22.077,12.762,25.6148,28.069,19.2683,8.67215,20.1099,31.4693,20.0438,30.6502,9.21216,34.4107,8.52965,13.7747,25.3812,6.22854,4.13517
622,7.76284,5.8746,4.87087,4.0444,9.23277,15.0835,6.52098,19.6339,13.5028,25.5205,27.8266,18.5291,8.71767,20.0208,29.4048,22.611,27.9493,10.4521,34.1218,9.43669,15.0766,24.209,6.51828,4.22423
623,7.72769,6.08768,5.00391,3.49492,7.58892,15.6693,4.60735,19.7727,13.6608,25.9225,28.3424,18.6705,7.84973,19.6472,28.9552,23.4807,29.0416,9.53568,33.5267,12.1317,13.7779,23.8862,6.13085,4.71775
624,6.53034,4.87295,4.05745,3.44733,10.3324,15.6527,7.05879,19.2841,13.8374,23.0233,26.5871,19.4658,7.1815,19.7717,28.0425,21.0872,27.938,8.04465,35.2217,10.1887,15.0501,24.7857,6.70946,4.20784
625,6.41709,5.0252,3.62711,4.60619,10.6367,13.7783,5.10185,18.3553,14.4913,25.0572,28.1526,19.9962,9.74171,19.6648,29.4599,21.4371,28.2309,9.46519,34.1536,9.90626,14.6029,24.1328,7.28814,5.26328
626,6.86723,3.5121,3.28858,3.79629,10.7543,16.3955,2.86367,21.4761,12.3117,25.586,28.1275,21.3275,6.08986,18.3705,30.602,22.3142,27.9584,9.19883,33.3789,10.9442,14.0926,26.4364,7.09604,4.8753
627,6.70576,4.31214,4.33437,5.89328,11.1766,17.8974,4.73593,20.4209,14.8457,23.877,25.3648,18.9367,7.62106,18.1567,29.8499,20.3067,28.3119,8.34649,32.1482,9.01373,15.3002,24.8326,5.77915,4.92827
628,7.38167,5.43886,4.76491,4.10281,9.62055,15.8602,2.53033,19.3607,13.1055,24.5207,28.3166,18.9056,6.25184,19.2557,29.3493,21.8378,28.2662,8.36539,32.6352,9.73446,14.1325,25.9927,6.55553,4.0859
629,7.00766,4.52122,4.88212,4.61848,9.14166,17.1294,3.64296,19.2538,16.2168,25.8319,28.2717,19.8873,6.29445,19.6695,30.1871,23.2741,28.6053,9.52396,33.6311,8.69716,14.605,25.6945,5.61422,2.38191
630,7.89528,4.24797,3.37838,3.522,9.56752,15.6064,4.38677,18.8099,14.3768,24.9409,28.6213,18.5367,7.85001,19.87,29.3237,20.8231,29.801,10.2044,32.7567,8.70858,14.3896,24.7106,4.64453,3.37349
631,5.8676,5.03749,4.82847,2.19028,8.51546,15.2706,5.22222,20.8803,14.1915,24.2701,25.9014,18.8901,7.96318,18.7844,30.2924,22.9166,26.6991,9.46449,34.5264,8.56143,14.6994,25.375,6.16748,4.84722
632,6.5055,4.08599,5.30541,5.03037,11.0582,16.1431,4.04352,19.4616,14.5791,22.9798,29.0189,18.2833,9.56892,19.8578,29.5821,21.257,29.719,9.016,34.8492,9.74044,11.9458,24.8072,5.83103,2.59131
633,5.34228,5.39178,2.8786,3.97575,10.5096,16.36,4.16342,19.78,14.6731,24.6077,27.1009,19.6496,6.90798,19.7279,30.492,21.647,27.9079,9.36291,33.2173,9.33059,15.962,24.1652,4.243,4.63819
634,8.7685,4.16928,4.50468,3.69366,11.4408,16.9375,4.42367,19.3835,13.5098,25.3815,28.224,19.7362,8.93155,20.55,30.5987,22.3366,29.175,7.71072,34.5566,9.8712,14.1782,25.6932,6.02995,3.93576
635,7.27301,5.55251,2.35345,3.23446,11.5433,16.2579,3.56809,19.0366,14.0535,24.6378,29.6687,20.657,8.1368,20.8234,28.3749,20.6287,26.205,10.4296,35.2742,10.9628,14.2229,26.2675,6.34863,3.55113
636,7.96137,3.95413,4.05181,5.18163,9.55381,17.0978,3.56807,20.7811,13.8638,26.2226,26.8027,18.9221,8.84529,21.7656,30.0833,21.5595,30.1268,9.09716,33.1699,8.29694,15.0949,26.0025,5.31463,2.36775
637,6.01821,3.139,2.2553,5.91423,10.9612,17.5599,5.27703,20.0772,13.9283,25.8017,27.0676,17.446,5.33802,20.062,29.9184,22.117,28.0269,10.0103,34.4106,9.67597,14.1489,25.744,6.82988,2.90272
638,5.49909,5.28672,4.88431,3.79034,9.19813,15.0138,4.33896,19.4068,12.6838,24.645,27.6059,19.6124,8.48238,20.5155,30.035,20.1887,28.8737,10.3515,34.4967,8.01902,15.4583,26.3611,4.76819,3.76593
639,6.43263,3.1064,5.08642,4.33051,10.0352,16.0815,5.99256,17.9592,13.9827,25.8505,28.153,20.9257,9.076,21.0389,30.3985,22.6506,28.8801,10.6668,33.7386,9.33362,15.2777,24.7103,5.41633,5.52023
640,6.5307,5.26867,4.96519,2.6125,11.2434,15.739,5.22201,20.2725,13.3542,24.3409,27.2219,18.054,7.08379,21.16,29.3696,21.6463,29.4729,6.46009,33.2384,8.94755,13.7585,25.1364,5.94592,6.52537
641,8.15053,5.91021,5.61578,3.89349,8.91874,17.4609,3.63393,20.7163,14.3537,25.0274,28.9409,20.2435,8.22553,19.9758,29.7083,20.935,30.2544,9.95947,34.7671,9.52328,13.2248,26.1978,7.27119,2.01698
642,7.42702,5.954,3.50195,3.70705,10.2051,15.2714,3.14603,19.6061,15.4898,24.5408,28.8097,20.2906,8.91105,20.1176,29.1694,24.0173,28.5362,8.0637,32.8527,9.483,15.216,23.1925,6.30551,3.95966
643,9.08156,6.8477,4.01462,4.07921,8.87093,16.3951,3.97131,21.3884,14.2744,25.8861,28.1375,18.3769,6.07449,20.2011,28.8494,21.6888,29.1271,8.08639,33.2851,8.4876,12.6049,24.6065,7.0548,4.09576
644,8.25483,3.29961,5.01936,5.28259,11.0816,15.8598,1.80917,21.1707,14.5233,23.8769,29.5562,19.9195,7.25055,19.9341,30.7825,22.4683,29.5706,10.6876,34.4539,9.33387,12.9809,24.4806,5.20955,4.04146
645,4.41003,4.5389,1.82149,5.00961,9.68871,14.7369,2.09182,19.5859,14.318,25.0837,27.9535,20.6349,9.64583,19.5328,28.5211,23.3479,29.9186,10.1767,34.8928,8.52067,14.9433,26.0832,7.10591,4.13999
646,5.25661,4.57987,4.69612,5.00044,9.32544,17.9401,3.59065,19.2166,14.9572,25.4938,28.1284,21.1955,7.17407,21.3941,29.478,22.2153,30.0182,10.2756,32.4918,8.50826,15.0518,24.9595,6.74407,3.40411
647,6.93561,4.67839,3.75743,4.88215,10.7101,14.9539,5.30342,19.6324,14.0927,23.6617,27.4225,20.7194,9.05313,20.4738,31.6707,22.8878,30.7057,9.48183,35.6135,8.00674,13.4175,25.5366,6.05957,4.60585
648,7.56883,4.3393,4.1931,3.44435,10.4259,15.9454,3.15619,20.8779,13.5798,23.3741,29.8995,19.2542,8.24293,18.3234,30.011,22.9424,28.7057,11.3709,35.7362,8.18052,13.4913,26.5869,5.10059,3.90028
649,8.02966,5.84098,3.80491,3.91928,9.83627,15.3709,2.12366,19.9152,15.2023,25.3902,27.9246,19.1204,8.03425,18.6101,30.5754,21.5874,30.4546,9.16068,33.6476,7.56858,14.5963,24.2507,6.57251,2.45238
650,5.16853,7.98114,4.34713,5.81308,9.97055,17.0256,4.21281,20.8082,13.227,25.5263,26.6114,20.677,7.22402,20.8273,31.0832,21.847,28.4618,8.5237,33.8002,8.15428,15.524,24.3852,5.13047,3.13687
651,7.5868,4.0149,3.03738,5.60075,10.8408,17.1561,5.32076,17.4953,13.4555,24.6559,27.1489,18.7121,9.04438,19.2882,29.2356,22.2211,29.9365,8.72428,35.0711,7.32328,13.4457,26.853,4.48491,5.13951
652,6.62853,5.59389,5.5707,1.81248,10.2814,16.1612,3.7297,20.2264,15.7634,25.3664,28.0727,19.7758,9.01849,19.6056,29.9614,21.5101,27.3977,9.63239,34.0885,9.16074,13.5033,24.0266,6.73382,4.39094
653,7.01558,5.7901,3.35411,4.47614,10.9888,16.6451,5.97286,20.3648,14.147,26.4156,27.8328,19.0238,7.78703,20.6675,29.4686,23.1295,31.2655,9.32188,35.7095,7.70761,13.1987,25.7356,5.61655,3.0761
654,6.37955,5.63776,2.06356,2.26393,10.9831,16.1926,3.67474,20.4926,13.2705,23.9473,27.8099,19.7045,7.3373,21.3893,29.9343,21.7573,28.0608,8.53854,33.8309,9.08945,15.2499,24.2787,5.54708,2.64133
655,7.50931,5.12011,3.55378,3.41264,12.9743,18.7154,3.40124,19.3764,14.1195,25.0413,26.3648,20.4743,8.48522,19.1126,29.6616,21.7753,28.1188,9.08675,34.3429,11.0552,13.0501,25.2206,5.37462,4.62122
656,6.23695,5.02072,5.14045,4.58775,11.4384,16.6388,2.77903,20.5718,15.2358,25.2666,28.0825,21.0052,7.57498,18.6089,28.5239,21.1271,29.6106,7.82335,35.8546,8.88036,13.8204,23.8017,6.93883,4.98239
657,7.47562,5.5519,3.60271,4.49543,11.057,16.0888,3.15094,19.6,14.2937,24.4364,27.6519,19.3256,7.11774,21.4621,29.6391,21.8135,29.2479,7.94685,34.7681,10.1678,15.3702,23.9218,6.44237,2.93725
658,7.20084,4.38369,4.06045,3.23566,11.0785,16.9188,3.54118,19.7298,14.3438,26.7822,27.439,18.4352,6.84951,19.3029,28.1526,19.8054,31.1143,8.22811,35.5464,10.6385,15.0446,24.0309,6.5357,3.17339
659,6.3064,4.51678,4.43759,4.43661,10.3923,17.2955,4.34121,20.5335,16.3425,25.1031,26.8168,19.8037,9.33401,19.057,29.8735,22.0244,26.7329,8.56047,34.3357,12.1737,13.0351,25.9554,6.12041,5.87787
660,7.56198,5.8278,5.15293,3.48803,10.9835,15.4708,3.30395,19.7473,12.2174,24.9022,28.1566,18.336,7.46864,21.7508,29.1207,23.0595,30.6931,9.8877,33.3027,9.04292,14.9297,24.2908,5.50426,4.98029
661,6.27598,7.34589,4.84456,5.17587,10.4028,15.6257,4.09257,19.861,13.9086,23.7379,30.1637,18.6717,6.75673,19.7779,30.8248,22.5036,29.2081,8.84515,35.1268,9.07709,14.9501,25.6166,6.86967,2.97681
662,7.22338,4.76519,3.54949,2.99127,10.9189,15.9702,3.77969,21.2599,14.4136,25.7,30.2143,20.3275,9.44592,20.0323,30.2856,22.842,29.2073,8.68135,34.1242,9.50339,13.0719,24.9124,6.44399,4.73187
663,8.75588,7.54776,4.19006,5.70363,10.2711,16.198,4.99923,20.8553,15.0787,24.0483,26.6654,19.9789,9.9545,18.7092,29.1622,22.1255,28.4458,9.893,32.6646,8.90252,15.2624,24.9321,5.78834,3.1852
664,9.35404,4.80754,4.18196,1.52674,10.9739,17.8196,2.45157,18.4547,12.7949,27.0263,28.806,18.7769,6.03614,21.395,31.1268,22.9715,29.7874,10.4313,33.6973,8.11964,13.4993,26.1529,5.3229,3.89223
665,6.51836,4.08551,5.35451,6.30312,10.5268,17.1433,3.48195,19.7065,13.7647,26.3492,26.4994,20.712,6.4133,19.8257,29.5681,22.5485,29.3266,10.3635,34.7639,9.73418,15.2635,25.6262,6.74308,2.6595
666,6.58779,5.51423,3.26917,2.57423,10.6828,14.1907,3.27561,21.9638,14.5386,23.9923,26.7053,19.5581,7.87817,18.8314,30.0905,21.5963,28.5068,6.9644,34.1271,10.9024,12.6572,24.7475,5.05016,3.75396
667,7.41223,4.82893,3.55058,3.08549,11.1951,15.3915,3.28373,19.7254,14.9613,25.9241,27.8071,19.749,6.37712,17.432,31.0752,20.7192,30.29,9.25851,35.1534,9.82599,14.3768,23.5958,5.31728,2.64317
668,5.99664,2.89562,5.10095,4.83791,9.71685,15.3632,4.50139,19.7513,12.6043,25.6139,27.852,21.0255,8.37591,20.3175,29.357,21.5467,29.7904,6.93178,32.4496,8.43368,14.8343,24.0249,7.71168,3.77747
669,6.2851,4.81599,3.96026,1.62302,11.4242,16.5009,3.75034,19.3039,15.6999,25.6377,29.7662,19.2522,7.62581,20.9188,28.5365,23.6986,29.2741,9.07461,32.3415,9.04661,16.4053,24.7495,6.1966,5.73858
670,7.32625,4.22256,2.42226,4.14458,10.8947,15.9282,3.81044,18.9553,13.5906,25.336,26.6067,20.0469,8.30424,18.3866,29.9375,21.812,31.0235,6.80936,34.019,9.36117,14.711,25.2228,7.62916,3.88834
671,6.1947,4.81152,1.6668,3.66943,10.6479,15.8563,3.33725,19.0096,13.1918,24.4091,27.3488,20.3631,7.78615,19.4261,29.4241,22.8454,30.1822,8.39276,34.4727,10.4463,12.412,25.627,5.48183,4.31995
672,7.85278,6.00217,4.98544,3.68895,10.3122,14.5748,5.44822,20.6454,13.2144,23.6326,27.6995,18.9508,9.21525,20.1444,30.0004,23.4476,28.8875,8.08841,35.0073,8.64502,13.8623,25.1298,5.78606,1.93886
673,5.53572,4.46777,2.31207,2.43404,9.10878,15.7365,3.2216,18.3348,15.4008,24.3446,29.4165,21.0294,9.90147,20.9532,31.2679,22.1641,29.3249,10.0602,33.422,9.59986,14.4562,25.555,5.6112,3.33469
674,6.89714,4.90648,5.42706,4.73738,11.3183,14.9661,3.14115,19.2393,14.0397,25.124,28.8176,19.9689,9.00667,19.6149,31.097,22.7169,29.5461,7.02317,33.2054,9.357,13.502,24.7309,6.28325,1.89856
675,7.58192,2.93611,2.70325,2.46441,11.4155,16.1827,3.04302,18.5592,14.6061,25.0281,27.2997,19.2319,6.80508,21.2787,28.8361,22.6761,29.6455,7.01649,33.029,8.29506,14.5953,25.7821,6.32988,3.95259
676,7.30629,4.40937,3.53265,2.56876,10.395,15.9115,3.37145,20.39,13.2139,24.7934,27.3227,19.9944,10.45,20.1992,31.1087,22.1371,28.4925,8.04402,32.687,9.28517,12.4815,25.3822,7.36669,2.12302
677,7.25184,3.34322,4.29686,1.64092,9.65964,15.0063,1.39949,19.9045,14.591,24.4494,26.5472,19.8978,7.18259,18.8462,29.6287,23.387,29.628,9.26796,33.4414,9.36598,14.6989,25.0577,4.97222,4.76348
678,6.26393,3.35682,4.21566,4.4187,8.40531,15.496,3.78215,20.7044,13.4073,24.1997,27.6335,17.5945,7.32406,20.7939,29.9562,21.1539,26.585,8.84888,34.647,9.66731,14.245,24.5948,5.48209,3.6719
679,6.65808,6.36649,4.73569,4.23637,9.98834,14.7414,4.96954,18.2221,11.6549,24.457,27.3157,19.724,9.47831,21.1946,31.1937,22.0963,28.1053,9.05978,33.5936,10.5337,13.7791,24.2185,7.04024,4.10157
680,7.30152,4.41009,3.17364,3.81659,9.74459,16.4055,4.60665,19.8304,14.1184,25.0937,27.2056,17.9245,9.44807,20.0923,28.463,21.6413,28.8012,7.33747,33.5555,9.95398,15.0126,23.5457,6.95173,3.72776
681,9.05644,4.96789,4.2545,4.14816,10.1735,16.2999,4.02778,20.4002,13.2761,26.1565,26.5218,18.9626,9.19921,19.5284,28.4718,22.6344,29.0968,9.21823,34.4078,8.93841,14.5762,23.0204,7.28455,3.89902
682,7.29232,4.2382,3.31359,3.61424,9.78211,16.0219,3.81144,19.1371,13.4324,26.0852,28.6217,20.4147,7.64332,20.7301,29.5171,22.2843,28.0294,11.087,34.8546,9.69584,12.8055,24.0063,4.61671,4.65238
683,8.25504,4.03942,5.69123,2.02213,9.3762,16.6975,3.30222,20.4787,13.1462,23.691,27.5246,20.1665,6.76888,22.543,27.7408,22.684,29.7782,8.86512,33.079,7.41374,13.5607,23.4473,5.87885,4.4916
684,6.25783,6.17894,4.34235,4.28304,12.571,14.6609,4.23354,18.816,12.6762,26.1838,28.4602,20.1046,7.90277,20.3834,31.179,21.7764,27.1833,10.3658,33.4628,9.32339,13.7731,23.5163,5.49583,4.31123
685,6.86213,5.18423,4.428,4.41086,10.3907,16.6119,4.13343,21.5163,12.5276,23.9248,26.656,22.5149,8.02032,19.8171,30.7684,22.9066,29.6292,9.52333,34.0238,9.8715,13.5084,25.932,6.46174,5.18503
686,6.98538,5.045,1.3785,3.91984,9.69933,16.4376,5.23606,20.4515,12.9858,25.6477,27.8368,20.5693,7.25297,19.4813,29.8412,22.8173,27.8218,9.40152,32.7008,10.3884,15.2221,25.8964,3.8113,4.02762
687,5.78806,4.49245,2.99844,5.33933,9.32181,15.849,6.65675,19.8976,13.125,24.1465,28.6951,20.3216,6.93841,18.9668,32.661,22.673,30.0714,10.5756,32.891,9.03909,12.9396,25.6932,6.21535,4.81123
688,8.06289,5.55289,2.78932,4.70338,9.8238,15.9333,5.23605,21.2324,12.9607,25.1628,27.7166,19.7905,6.18808,20.1317,30.2934,20.8256,28.1528,8.49769,33.5349,7.07179,17.2551,25.0284,5.46043,3.09997
689,6.27111,4.25776,4.31455,2.02507,8.683,15.468,4.98485,18.0856,14.3905,25.0921,27.4503,19.6588,7.56973,20.5831,30.8396,21.9495,28.4224,9.09178,31.9233,8.33756,12.3547,25.0349,6.91272,4.30885
690,5.51059,4.23283,4.80801,4.27148,9.04345,16.7413,3.34644,19.3403,13.4689,24.4531,27.1096,20.4645,9.83692,20.0875,32.6989,23.5494,29.3544,9.20384,34.2563,7.50139,13.9954,24.9309,5.31698,4.60854
691,7.05227,5.25779,4.16716,4.3428,9.51853,15.285,2.63392,22.3617,13.4094,24.1882,27.7165,20.2881,9.15148,19.9366,32.1272,23.2084,29.3048,9.07714,31.9147,10.306,13.3553,23.8136,6.41312,4.86449
692,6.05585,5.91633,5.96784,2.8979,9.12483,15.7878,4.90745,20.0073,13.4137,25.2102,27.8032,20.3895,8.1761,18.817,30.3549,22.2672,30.3706,8.78156,33.1794,9.36758,14.8308,23.8083,6.01362,3.27353
693,8.24371,4.74639,5.79545,2.91015,11.2746,16.0832,3.82489,20.6405,12.7085,24.2393,28.2579,19.462,9.2952,21.1505,30.1856,21.8954,29.1707,8.36257,34.4182,7.98289,13.9036,24.4474,4.97922,3.54769
694,5.85067,4.61663,3.45384,2.88959,9.1856,14.8326,3.64795,18.6404,12.9945,26.4118,27.8825,20.1253,8.69174,19.599,29.7826,22.4889,28.3487,8.73428,34.159,8.77382,15.6288,23.8964,6.42063,4.3668
695,6.44323,3.20648,5.90143,5.63828,9.73296,15.905,4.6991,20.4931,13.2773,25.3616,27.2424,20.3939,7.88405,19.1106,31.6057,23.1946,28.1653,8.73666,32.4751,9.05132,12.8415,24.6153,7.41519,3.94102
696,6.61657,4.79454,2.39504,3.3719,10.7114,16.2,4.92927,19.5772,12.5542,25.6394,28.1489,18.262,8.74846,21.2563,31.4555,22.3892,28.8419,8.90159,34.2577,9.73315,13.3314,25.4301,5.10533,5.10937
697,6.46157,4.83087,3.3425,4.24649,8.57383,15.8964,5.74951,19.1075,13.3368,23.8836,27.2472,18.3955,8.19485,18.6748,29.7588,20.8562,30.2011,9.95015,33.7142,7.94908,13.1339,25.0113,4.63306,0.525634
698,6.55295,4.04225,4.15406,2.59078,10.1882,16.2316,5.63602,20.4018,14.4131,24.5299,25.6319,22.0866,7.14677,21.0222,27.9946,22.8908,29.9971,8.7567,35.607,7.65523,12.9359,23.5683,3.97893,2.89323
699,7.12133,3.88257,4.0657,5.07504,10.8461,15.8222,3.42489,20.1449,12.7998,23.364,27.0087,19.049,8.31898,20.3372,29.7991,21.8924,28.736,7.86758,33.6662,9.57411,12.7597,24.9486,6.41485,4.54937
700,8.35647,5.44474,3.17527,4.82984,11.4286,16.1324,4.19843,19.2153,14.0975,24.6436,28.5524,20.4322,8.64914,19.7515,28.2756,22.5763,29.8741,7.03679,33.7467,7.96705,14.3004,23.1112,5.33594,4.98609
701,7.86613,6.51278,2.76102,2.75634,11.3052,15.8262,4.18673,19.9248,13.0092,23.7878,25.2124,20.7342,8.30646,19.0068,30.8674,22.2768,28.5686,8.32719,34.005,8.73786,14.8527,26.013,5.39892,5.15903
702,6.49585,7.45475,3.67114,2.64444,9.8004,15.6379,2.63866,18.8651,14.3318,22.9422,27.9353,18.9554,7.38186,18.3945,28.8196,21.7394,29.142,9.22374,33.1955,8.7902,14.7982,24.0628,4.49956,2.93773
703,5.43659,2.90834,4.92394,2.46694,9.03595,16.4263,4.24274,20.8879,12.2623,27.0375,28.6312,20.0438,7.22935,20.1622,29.3941,22.1429,29.1339,8.24884,34.4601,7.56337,14.5743,25.1442,4.90106,4.56839
704,7.42808,3.89165,4.48787,4.44442,9.54902,16.6625,4.98528,19.6882,12.6048,24.5202,28.4541,22.0149,7.34253,20.6945,30.1075,21.8576,30.0067,10.4776,33.4301,9.3349,12.0074,25.7484,5.70401,4.94733
705,7.21204,4.50022,3.77305,4.79524,9.81495,14.7257,4.51033,19.4169,14.3432,24.0897,27.165,21.0087,8.68707,20.1922,30.3742,23.6751,27.9794,9.40909,32.8235,8.54227,14.1955,25.334,7.14546,4.17744
706,7.11519,3.68377,4.18935,4.70001,10.2077,15.9147,4.04948,19.305,14.3271,24.7695,26.8452,17.8153,7.45336,19.2359,29.4649,20.4524,28.9817,9.59548,33.8565,8.79674,13.3099,24.7671,6.73561,1.84664
707,7.19462,5.31701,3.64503,3.80683,10.6798,16.1264,4.50877,21.504,15.208,24.9428,27.2428,20.8289,5.7966,20.3181,28.1202,20.7602,28.6449,6.63708,34.4707,8.002,12.3818,25.4317,7.4692,3.43406
708,6.68505,5.96016,5.25483,4.94327,10.9548,17.3952,3.42927,21.3588,12.9488,25.0261,28.1827,20.9976,7.84091,19.4086,30.821,22.7755,28.1816,9.67604,34.1291,9.61378,14.4611,25.97,7.39812,2.8858
