real_name,obs_e:221457.0_n:8184523.0_x:221457_y:8184523,obs_e:223413.0_n:8178296.0_x:223413_y:8178296,obs_e:228433.0_n:8192778.0_x:228433_y:8192778,obs_e:229788.0_n:8193427.0_x:229788_y:8193427,obs_e:231595.0_n:8198480.0_x:231595_y:8198480,obs_e:231694.0_n:8197619.0_x:231694_y:8197619,obs_e:233194.0_n:8190440.0_x:233194_y:8190440,obs_e:233837.0_n:8195775.0_x:233837_y:8195775,obs_e:233908.0_n:8189011.0_x:233908_y:8189011,obs_e:234195.0_n:8198194.0_x:234195_y:8198194,obs_e:235327.0_n:8184950.0_x:235327_y:8184950,obs_e:235614.0_n:8190354.0_x:235614_y:8190354,obs_e:235682.0_n:8187652.0_x:235682_y:8187652,obs_e:236163.0_n:8190958.0_x:236163_y:8190958,obs_e:236538.0_n:8191417.0_x:236538_y:8191417,obs_e:236616.0_n:8177416.0_x:236616_y:8177416,obs_e:236686.0_n:8192411.0_x:236686_y:8192411,obs_e:237006.0_n:8202926.0_x:237006_y:8202926,obs_e:237454.0_n:8185525.0_x:237454_y:8185525,obs_e:237496.0_n:8190167.0_x:237496_y:8190167,obs_e:238665.0_n:8188244.0_x:238665_y:8188244,obs_e:238954.0_n:8189678.0_x:238954_y:8189678,obs_e:239587.0_n:8185586.0_x:239587_y:8185586,obs_e:239760.0_n:8190677.0_x:239760_y:8190677,obs_e:240931.0_n:8186974.0_x:240931_y:8186974,obs_e:241878.0_n:8190407.0_x:241878_y:8190407,obs_e:244750.0_n:8189532.0_x:244750_y:8189532,obs_e:244814.0_n:8189459.0_x:244814_y:8189459,obs_e:245486.0_n:8201343.0_x:245486_y:8201343,obs_e:247863.0_n:8185501.0_x:247863_y:8185501
299,4.73588,5.63942,7.22155,6.1622,4.23427,4.52422,10.0038,11.3034,16.1274,4.70558,18.0981,12.9859,26.1254,28.0923,20.3046,9.84495,28.4835,7.65517,20.4728,29.2116,21.5029,28.6716,8.09432,34.1283,9.16872,13.3611,24.1308,6.947,3.06352,5.30587
300,8.4751,5.44944,8.57336,6.93721,4.24184,3.09861,10.1914,11.9946,17.4574,4.88255,18.4479,14.6016,25.2983,29.2826,19.1141,8.73567,27.0024,8.03415,19.2234,30.1251,20.1419,28.7366,9.30827,34.7912,9.48559,12.6135,24.7703,6.3143,2.20953,5.62498
301,8.70513,4.27815,6.42053,3.69011,4.21115,4.51651,9.64568,10.3957,14.0673,5.90689,18.7601,15.8274,23.5171,27.6595,19.4916,9.80322,28.3833,10.1816,20.0265,29.839,22.0917,30.9838,9.56494,34.2275,9.71565,14.2125,24.5375,5.19158,2.93452,5.58954
302,7.89147,6.59399,6.47953,4.75121,2.01916,3.94344,10.9296,11.296,15.8878,3.46089,20.3288,13.8004,24.7224,28.3362,20.3068,11.1063,28.5299,8.39782,20.4383,30.814,22.4902,29.7686,9.43884,34.0783,8.9149,12.8862,24.731,6.21842,3.71604,5.35347
303,6.42901,5.96303,7.09814,4.59689,4.89402,5.17524,9.63374,10.6873,16.5109,2.04846,22.0107,13.7887,24.371,29.1269,20.1148,8.68705,28.5199,6.88649,19.9467,29.8592,21.4269,27.7564,10.05,33.4479,10.872,13.0796,25.1763,7.25793,4.96033,5.64617
304,7.6099,5.94117,6.66611,4.61151,4.09131,6.54034,9.9291,10.185,17.6163,4.98645,19.8654,14.0963,24.4383,27.9873,19.275,9.03758,27.9441,7.55877,20.237,30.3863,23.1754,28.1528,7.13071,32.1888,10.6988,14.5074,24.1181,7.33508,3.44069,6.64745
305,7.51813,4.90181,8.18253,5.25826,4.38132,2.53078,8.46993,11.1254,17.0831,5.1032,21.6702,14.8994,24.2987,27.1269,20.9965,6.99065,26.5556,9.22611,21.5673,31.5863,20.8009,27.9697,7.96517,35.3697,9.04092,14.2177,24.9806,4.94063,4.23584,6.43214
306,5.6673,5.98844,7.43179,4.31639,4.67317,4.25989,10.5054,9.57354,15.1375,3.07741,21.5971,13.4357,24.864,28.4513,20.674,9.76093,26.9973,7.51909,20.1253,29.0923,22.0269,27.0486,10.15,33.1904,8.877,12.9084,25.2026,6.26271,4.63215,5.53279
307,6.06442,4.75228,6.97934,5.82711,3.18264,4.14965,7.9028,9.69844,17.0739,3.6612,19.1978,14.7598,25.165,28.0515,20.4734,7.32466,28.8376,7.3371,19.1947,31.1135,21.3604,29.615,10.0981,34.6129,9.84809,14.6412,25.6269,5.3527,4.26169,4.82911
308,8.32831,5.82575,7.64866,4.00007,3.8889,3.27968,12.2198,10.5454,15.9083,5.44205,21.1239,13.6501,25.0341,28.2661,21.8146,7.7695,28.3481,8.48902,18.8494,30.1547,22.2838,29.4139,9.52455,34.4145,10.2652,15.0314,23.3483,5.91792,3.47445,6.79057
309,6.53168,6.52202,4.84343,4.51166,4.74208,3.04324,10.4917,10.2258,16.3675,4.42551,20.8186,12.4742,25.404,28.129,20.048,9.44525,28.3008,8.43621,20.3969,29.8384,22.5931,28.7515,9.03271,35.343,9.18898,12.621,25.0396,6.31454,4.12129,7.59609
310,7.4686,5.40983,7.16497,4.4398,2.90739,3.92837,9.26762,9.34753,17.1197,3.87108,19.2708,14.7607,27.0169,29.3429,19.6458,8.00693,27.2536,7.72531,20.191,30.5503,22.2672,30.0739,7.4467,33.2998,8.12374,13.2891,25.2172,8.81311,4.93267,5.31294
311,7.59702,7.95865,6.49065,5.4043,5.24904,5.30776,10.9728,11.3324,15.9144,5.45689,20.5603,14.7839,21.0793,26.8496,19.2317,9.34455,27.0165,10.1522,22.5352,29.7928,21.9459,28.3571,10.0272,34.8842,9.66592,13.2464,25.1322,7.41698,3.34069,7.19131
312,6.48366,6.4362,6.75006,6.18532,3.32728,4.02208,9.18296,10.3877,17.3306,3.86906,20.9921,14.706,23.9793,27.9523,21.3627,9.51917,28.2425,6.94184,20.1307,29.021,21.8719,29.8323,8.65223,33.8588,8.00333,13.6535,23.7595,5.80541,4.05255,6.19409
313,7.0533,6.57097,7.41179,4.7037,3.46003,5.93597,9.0768,9.29665,16.1456,2.88534,19.3235,15.5347,26.4977,29.7886,20.1846,8.09106,28.6472,7.99597,19.3845,30.312,20.2174,29.3376,8.94475,35.1757,10.0395,15.2095,24.0073,6.37422,5.7752,5.5209
314,6.86206,5.04511,6.71627,5.52029,4.31511,5.36781,10.669,10.4816,15.3876,1.7246,19.2566,14.4845,24.743,28.6298,19.362,8.34242,27.3631,8.59386,19.1569,29.2676,20.6868,29.709,9.48086,33.7868,10.1419,14.3642,25.3621,4.9744,4.24047,5.38909
315,8.44472,5.5864,5.44049,3.13007,2.53313,6.39782,11.0851,9.38455,14.7685,3.46917,20.2565,11.7016,24.3909,27.3925,17.7053,8.31683,26.5255,8.90365,20.0356,30.8319,19.9043,29.302,8.68648,34.3587,9.38084,14.1748,25.336,4.3578,3.0294,5.92861
316,6.8627,5.95087,8.05597,4.3458,4.08412,2.50942,8.29061,10.7225,15.2896,4.85033,18.4397,15.6305,25.1797,28.4382,20.9197,8.72833,26.6975,7.89889,18.1527,26.8768,22.2974,29.726,10.3062,33.2122,10.1129,12.3097,24.2928,7.96229,4.16722,7.99459
317,7.42456,5.03311,7.65428,7.36054,4.33333,3.35379,8.48327,9.57968,16.9601,5.324,18.1633,13.4764,26.0208,28.1944,18.1385,8.68499,29.0448,6.81269,19.9467,30.8456,21.4256,30.8631,9.1781,34.8493,7.88316,12.9026,23.3627,5.3968,4.7259,5.32673
318,7.54699,5.57359,6.76563,4.94925,4.83226,5.5327,9.75616,8.31354,15.7891,4.33089,20.9544,14.3415,26.2559,28.1233,20.1205,4.87192,27.5379,8.60167,20.2046,30.5467,21.1563,28.8997,9.99355,34.2154,6.58708,13.8173,25.9322,4.21051,4.47304,3.66003
319,6.80784,6.58545,7.52554,4.75931,5.16275,3.8382,10.3783,10.5936,14.5756,2.13903,19.2966,12.7473,24.3507,25.7776,20.3178,8.12631,27.347,9.8686,19.6551,29.6139,20.8709,29.626,8.68104,33.7361,9.46129,13.8335,24.2247,4.83916,2.72868,7.44526
320,6.59225,7.68188,6.24739,4.83665,3.85652,4.59658,11.8859,8.22213,17.6631,4.26118,18.7615,13.2244,24.8364,29.2677,22.1386,7.57341,26.8537,8.18162,19.6165,30.5358,22.9195,28.7361,7.6121,32.6625,9.51138,12.5843,26.4378,5.5491,3.60838,6.53751
321,7.6685,7.33981,5.43882,6.29728,3.29102,4.73887,10.9395,10.2358,15.9407,3.44093,20.3913,13.3071,25.6568,28.361,20.099,8.12169,28.0323,7.77609,21.4114,31.1474,23.5761,28.8192,9.53408,34.2053,9.99308,14.4705,24.7721,5.51376,4.20741,5.93634
322,9.42578,5.80999,8.0496,5.49485,4.32997,3.12952,9.99471,10.9126,14.4735,2.72501,19.1004,13.4443,26.1255,29.4421,18.2136,7.81994,29.5984,9.59341,19.9811,29.7678,21.9921,29.1946,8.28476,33.0783,6.71397,12.8312,24.6955,6.42002,4.71685,6.33877
323,5.60768,5.24825,6.15677,4.32441,4.72752,2.34442,10.9576,9.57915,16.0069,3.20356,21.7525,14.368,25.7252,28.9056,19.6377,6.42259,27.1887,7.0163,20.0245,30.4746,23.2518,28.7414,6.46382,35.4221,8.73947,11.9858,26.7846,7.40328,4.15221,5.71004
324,6.93479,6.90725,8.07671,3.61441,3.11115,6.06923,10.6712,9.51923,17.7526,3.97385,17.2804,13.2809,24.1902,28.0497,20.2568,7.64313,29.0666,8.17565,19.3065,29.8731,21.3725,29.5487,8.53313,34.2513,9.28201,13.3838,25.0817,5.45161,2.64284,7.19158
325,6.51387,5.39614,7.74812,2.39645,3.16023,2.91755,9.25998,10.2575,16.6082,1.09087,20.568,14.8362,26.4154,26.7532,19.556,8.01718,28.6837,8.30527,20.1498,30.2587,20.0045,29.0697,9.0172,34.5944,8.5073,14.1037,27.5556,6.37771,3.82435,5.92645
326,6.28589,6.14554,8.30833,4.76169,4.88506,4.56392,9.52668,10.9303,15.7893,3.07382,19.6395,14.4124,24.9814,26.894,19.9825,8.68797,26.8586,7.01491,20.4838,31.5831,20.8334,29.3292,7.11572,35.7487,10.1425,14.574,24.4812,5.9265,5.46744,4.14885
327,6.74683,5.18766,7.62325,4.7469,4.38295,3.4584,11.7902,10.6692,16.7627,4.671,19.8702,15.2768,27.2868,28.6727,18.6244,7.20457,29.2648,8.9347,19.9335,30.1825,22.372,29.5633,9.23332,33.5918,8.79556,12.7369,23.6634,5.46478,6.04752,6.23333
328,8.39384,6.04315,8.21801,5.10689,4.09172,4.85533,9.86834,9.60032,17.3699,4.74829,20.1098,12.1123,24.2296,25.8584,20.6643,8.12861,27.5344,6.40133,20.1052,29.9016,23.7735,28.2001,9.69937,33.5563,8.25427,13.7966,24.4367,5.15339,4.39833,5.9015
329,8.46774,5.41466,6.50454,5.83492,4.54957,4.28901,10.6971,10.9023,16.2761,3.91155,18.7238,15.4694,23.5723,29.3498,18.6867,9.19549,29.0195,8.12559,20.3977,29.9706,22.2671,28.6389,5.10634,34.2279,8.36958,15.0759,24.1672,6.54197,3.5012,5.94601
330,5.21698,5.71541,6.94997,5.69502,3.10135,2.24669,11.0871,11.1104,16.8503,3.4935,20.2689,13.859,23.6936,28.6422,20.4502,8.04637,28.3349,8.47254,20.4192,28.9741,21.2819,31.2578,10.3112,33.6672,10.7043,13.7039,25.752,6.59161,2.33782,7.66252
331,6.10208,6.58892,7.61326,4.8285,4.7707,4.96234,10.1801,10.6928,15.8414,5.07582,20.8611,13.7523,23.6101,29.6729,20.1106,9.14608,27.4036,8.18562,20.5328,31.2865,22.1409,29.3274,9.12901,33.6611,8.83182,14.1727,25.1362,7.18571,3.75946,7.29087
332,7.52622,4.61661,8.1622,4.40274,4.51364,2.44318,11.6385,12.1356,16.7652,1.72506,20.6217,13.1986,24.8515,27.063,19.979,8.66967,28.2448,8.32677,20.2784,29.4466,21.244,28.1021,8.15419,34.405,7.52727,14.6082,24.1853,5.67685,3.3948,6.15303
333,6.31347,6.59885,7.03557,3.19506,3.73309,5.70927,9.89162,8.55837,16.8456,4.09068,19.8259,14.4665,25.0015,27.5934,20.4294,6.31371,28.3287,6.13002,20.2093,30.9656,22.5438,28.7942,9.61186,33.8123,9.37963,11.8952,25.481,5.85581,5.64065,5.07171
334,7.62996,6.91156,6.70799,5.97489,4.94965,3.7764,9.78983,11.5248,16.8305,2.10417,19.8364,15.1259,25.5408,27.6717,20.8081,8.35382,27.9248,7.57092,19.5342,28.4286,24.0851,29.364,9.67533,33.6167,7.9681,11.3528,25.2623,5.07614,4.29908,7.64773
335,5.06268,5.50096,5.7292,4.48577,3.16575,3.55087,9.13908,11.3738,15.3949,3.16747,19.8061,12.7935,23.3948,27.5282,20.3077,7.12099,28.9509,7.01649,20.2993,30.0433,21.5927,29.6941,8.03511,34.0632,9.65713,14.2039,24.301,7.12275,5.33008,5.41605
336,6.21259,5.4928,7.65349,3.69387,3.34548,3.64687,10.0436,10.8232,15.3578,4.36617,18.0454,13.973,25.7375,29.0432,18.4026,9.12096,26.0002,8.13103,20.2606,29.4142,22.5721,30.1085,9.34743,34.49,9.79336,12.5373,26.2453,6.30717,4.00596,7.13206
337,8.40863,6.81105,7.27558,4.38698,3.32222,2.68381,8.84025,10.0144,13.4836,5.077,19.3814,14.4614,25.2873,29.3479,20.1178,8.10563,28.9071,6.5134,20.8138,30.3092,22.0898,30.2968,8.80931,34.5007,8.55379,15.1167,26.5246,5.92712,6.08944,5.57217
338,6.53182,6.10051,9.4234,1.83375,4.53601,3.21757,9.1762,10.0262,15.5926,4.49721,18.6039,14.3997,25.8357,27.1879,17.6597,9.81078,29.5611,9.0179,20.0625,29.1877,22.4477,27.6439,7.93615,34.9587,9.55354,11.7768,23.657,5.54369,3.88577,5.79813
339,7.54752,4.98965,6.56453,7.37029,1.37354,5.16771,11.0529,10.2918,15.6205,5.85095,21.2152,12.5465,25.449,28.5397,20.1984,7.71812,28.3284,7.98332,20.1105,30.4469,24.1271,29.841,9.08102,32.9359,7.76878,15.3411,25.2994,4.99989,4.47895,8.24553
340,7.06478,6.96519,7.28282,6.15567,3.07617,4.11508,9.69523,11.5512,15.459,4.43712,20.5751,15.042,24.2616,27.9491,19.4687,7.61192,27.3113,7.37429,20.3724,30.4286,23.844,31.3866,9.04183,33.6165,8.42086,13.1338,25.4868,7.74496,2.43686,6.29325
341,7.94697,6.71082,8.67971,5.67356,4.19037,4.19965,10.3241,11.0883,18.1148,4.31635,19.9903,14.3486,23.0988,28.7016,17.8876,8.82273,26.6303,8.04877,20.4718,29.5142,23.851,27.7941,8.92025,32.4898,10.2852,13.851,26.5657,5.4177,2.7326,6.11644
342,6.51204,6.69883,5.95488,5.01838,2.78766,5.3461,11.8056,10.7566,16.0608,4.53606,20.9532,14.8474,24.8154,26.9283,20.6094,8.44536,26.3688,7.73922,20.6175,30.1221,21.2993,27.2259,7.65606,34.9182,8.18068,15.4501,23.4488,5.9402,3.16088,5.28921
343,7.99823,5.4544,6.96968,5.93278,4.83766,4.90825,10.0213,10.6208,16.0077,3.55668,18.5139,14.9036,25.3683,28.5839,19.6963,7.89438,28.682,9.25311,20.8991,31.6007,21.1918,29.4271,9.21247,33.5941,7.08566,14.0071,24.3962,6.12529,3.83338,5.8946
344,7.09345,6.43376,7.49309,4.8117,4.81223,3.59706,9.82605,9.64378,17.0114,4.53535,20.1485,12.8001,22.436,28.689,21.7386,8.18366,28.9314,7.24931,19.3767,31.0338,22.6866,28.8562,8.9829,33.781,7.74141,14.3269,23.0339,6.81084,4.26749,6.34865
345,6.45347,7.67301,7.24423,4.5286,3.67159,3.03922,10.2949,11.577,17.1945,5.53621,20.2447,15.1001,26.0672,27.5899,18.533,8.09792,28.2889,8.10407,19.8027,28.8476,20.7936,28.7467,11.9358,35.6509,9.19305,13.3223,24.2832,5.48226,4.30487,5.53541
346,6.262,9.06869,7.78658,3.27253,5.51416,5.77229,9.64116,9.0061,17.6955,2.2135,19.3494,14.1211,25.0645,28.6086,20.1567,8.06593,27.5308,6.07618,18.4485,29.6016,22.9705,27.9747,8.17934,32.9911,11.317,14.9392,23.2976,6.14135,4.06265,6.51593
347,8.77804,5.79825,6.70906,5.54075,2.77945,5.53543,11.0536,8.88684,18.0594,4.56074,20.2438,13.9669,25.1312,28.4894,19.4471,9.26881,27.1927,5.81762,19.168,28.2382,22.4925,28.6119,9.06202,32.3067,8.83517,15.0555,24.2418,6.6445,3.97289,5.22036
348,7.79393,4.90886,6.86029,6.24738,2.75263,3.97039,10.642,11.0296,16.4565,4.61421,20.4063,15.0638,23.2464,27.8647,20.1938,7.93891,27.7375,6.9351,21.2166,29.0621,22.6631,31.0289,8.16842,32.7749,9.25776,14.6113,23.4934,6.88141,6.48769,7.66235
349,7.33406,4.60856,7.28989,3.61613,3.09477,3.66238,10.4348,9.08824,15.1899,4.99297,20.7432,15.8325,25.2357,27.6514,18.7553,7.69876,27.7345,7.68322,19.6397,29.5197,20.687,28.6577,8.84814,33.585,8.05433,14.388,24.9826,6.17972,5.04961,5.05527
350,7.04761,6.75038,6.69487,4.93657,3.55493,5.6365,8.80336,8.80813,15.8141,4.56499,20.1149,12.9323,24.4799,27.7563,18.6168,8.20904,26.2209,7.25104,20.5834,30.005,21.735,28.7918,8.15022,33.9761,8.73788,13.7232,24.8382,6.25134,4.85457,6.32373
351,7.07575,5.36332,7.98571,4.29494,3.38228,4.90126,11.4593,11.0431,15.9751,2.84514,19.8006,13.5304,24.8367,26.855,19.0081,7.08313,29.2565,8.82199,20.5953,31.6291,21.0296,27.1342,8.69357,34.0437,8.61586,13.0051,25.1799,4.99179,5.07544,5.85752
352,8.40983,6.41649,7.13161,5.424,3.4189,3.78279,11.3253,10.5614,16.1414,4.77255,21.3137,14.2237,27.4595,25.699,18.2635,7.80177,27.8962,7.53772,19.7132,32.4514,22.2679,27.8322,8.87253,35.6559,8.06651,14.8132,26.0678,6.99234,3.50451,4.36094
353,6.64092,6.17508,4.98486,4.25753,3.10109,4.46659,11.491,10.3772,18.0839,3.75656,20.6542,14.6172,25.6789,29.0873,20.4094,7.44267,28.1307,8.26185,20.3178,32.0903,21.6557,28.853,12.0696,34.3819,7.70458,15.0076,24.8022,7.36054,3.4032,6.46307
354,6.18982,6.75944,5.2922,5.2021,2.40193,4.44882,10.9955,9.63376,16.1538,4.77721,21.9376,14.4365,24.8593,29.717,18.7571,7.23861,28.3987,10.0753,20.6953,30.7304,20.5545,27.9354,7.35706,34.4502,10.0143,15.6751,25.2335,4.41118,3.93277,4.29443
355,7.15336,4.7218,6.95354,4.92179,4.37007,3.55498,8.3096,10.5353,15.5556,3.17938,18.6101,15.2257,23.8993,27.5811,20.321,9.03337,29.5351,7.94576,22.6121,30.5668,23.3924,30.9527,8.08111,34.4828,8.3578,12.3854,24.6185,7.56694,2.83618,3.97238
356,6.89964,4.03105,8.97531,5.91676,5.02532,4.7051,9.65132,8.94582,16.2177,4.12162,20.6345,12.6361,25.0724,27.9792,18.7777,7.54302,29.1848,7.71988,19.8218,28.9404,22.0057,29.8536,7.29869,34.9628,8.29883,14.801,24.0529,6.95971,4.99758,6.77777
357,7.18833,6.14362,6.72611,2.80365,3.37487,3.10782,7.38091,10.8456,14.1364,5.4796,18.8765,13.0641,24.6655,27.0548,22.0347,8.53183,27.3865,8.06403,18.2972,30.7018,20.9227,30.1409,9.21896,33.1073,8.39091,12.2811,24.9767,7.20434,3.24445,4.657
358,7.27183,4.91145,7.30496,5.91964,4.42419,3.21211,10.7136,11.1458,16.9706,4.96497,20.5422,13.4247,25.9797,29.3427,19.8128,6.97162,27.7928,8.44122,20.9776,29.9178,20.8222,27.0472,9.67803,33.2414,8.65913,14.0209,22.7598,8.08147,3.29903,6.47907
359,6.04173,6.973,8.50373,5.68786,4.1094,4.95885,10.5636,9.75423,15.7923,4.07303,17.8059,13.6425,25.5761,28.4562,19.8006,7.87785,28.1862,8.74798,19.8043,29.6223,21.0189,30.3433,8.69067,32.7678,9.35702,13.6846,24.9343,7.57062,4.84182,5.65053
360,7.2086,7.69585,6.45813,4.93912,2.95119,3.72,10.5021,10.1239,15.195,3.18061,19.2664,13.31,25.1787,28.2861,19.4984,6.31002,28.1251,8.26432,20.4754,29.4394,21.3081,28.6409,7.75225,31.7994,7.31246,16.687,26.4279,6.81759,3.71651,6.44954
361,6.55693,6.41934,8.51231,4.25467,3.89424,2.80752,9.56648,10.8007,16.4267,2.28693,20.5004,13.5657,24.5807,26.4727,21.7078,8.86954,27.2216,9.13371,20.1236,29.5285,20.6279,28.5976,10.1648,34.4071,8.82208,14.2813,25.7901,5.80595,4.13105,5.85637
362,7.79044,4.40996,7.48096,4.43037,4.94592,4.0767,8.56946,10.4005,13.2535,5.92459,20.0234,12.888,23.7987,28.4164,20.1504,7.22924,25.4399,8.58271,19.8655,32.0776,23.3456,29.3601,9.38252,33.4051,9.83317,12.9873,26.191,7.87932,3.80876,5.28861
363,7.13614,6.83805,7.55531,3.555,4.17277,4.87891,10.211,10.8705,17.1194,3.47171,19.5922,13.4856,24.8926,29.2095,20.3875,9.27521,29.2338,5.94328,20.2577,27.9766,22.663,28.2984,9.50377,34.4211,10.1147,14.2761,24.6312,6.35958,2.39263,6.89328
364,5.21837,4.54874,7.58061,3.98837,3.5934,2.33161,9.7551,10.1697,16.3889,4.27374,20.0021,13.1518,25.0696,27.954,20.6146,7.36144,28.2752,6.92486,20.0943,31.4743,22.0925,28.0438,8.72956,34.4984,9.09613,12.0937,26.2716,5.33769,5.27038,6.1181
365,6.79463,5.66193,7.2861,5.31141,3.35211,6.35723,9.48576,8.94462,16.8568,4.30354,17.2504,14.922,24.8156,27.8678,19.898,8.98217,29.8943,8.89154,19.0495,29.9253,23.0669,29.1481,7.2244,33.4827,8.87236,11.7532,25.4853,6.64844,3.84877,4.65215
366,6.68138,5.69122,8.40897,5.19004,3.50819,7.02021,10.4694,8.98376,15.5855,4.45828,19.3257,14.2398,25.8338,28.0151,21.2959,9.54711,28.2829,8.00101,16.8811,30.467,22.125,29.1823,9.38544,34.3616,9.48649,13.0721,26.6549,5.19883,4.24987,6.2365
367,5.37833,4.60635,4.4324,5.84074,4.08147,5.21044,11.0953,10.4127,15.7763,3.56179,18.1924,13.5872,26.8225,28.2521,20.1958,7.77587,27.3954,9.07668,19.71,29.6338,21.2902,29.1521,7.66436,33.2576,7.28289,13.231,23.9984,6.63491,4.96392,6.30999
368,6.30454,7.40519,6.8907,4.82534,1.32867,4.08534,10.8405,10.0276,15.5122,4.09162,19.5353,13.163,24.3169,26.9715,21.2328,8.90193,28.4351,8.3749,20.6674,31.0805,21.8331,28.1705,8.573,36.0656,9.65897,15.3058,24.3872,3.66609,3.44811,5.35705
369,7.07368,5.89283,7.33608,5.15903,3.55082,3.63267,12.1624,10.8574,17.1434,2.71415,19.5467,12.0375,26.1703,28.4208,19.971,7.73188,28.5801,8.34947,19.679,28.8911,21.2564,29.0777,8.30522,31.9792,9.5321,13.2863,25.4115,6.98572,4.77954,6.45646
370,8.25341,6.66706,7.55961,3.87382,3.97185,5.1898,11.2694,10.5587,16.4665,3.54017,21.1449,15.3641,26.3899,26.3958,19.8486,9.88244,28.9908,7.3466,20.2177,27.9853,23.2368,29.1601,9.1445,34.8952,7.78236,11.8434,24.2761,4.03007,3.73714,5.54043
371,5.45456,6.89989,7.24719,3.37218,5.33239,5.35368,9.49197,7.79938,16.0201,4.01941,18.8138,13.9675,23.9243,28.585,18.3944,9.27874,30.03,8.34095,18.595,30.6087,20.8663,28.5551,8.18232,33.7319,9.08459,14.9153,24.4094,6.21709,3.10347,5.88981
372,7.98778,4.97969,7.94449,5.34359,3.68484,3.50454,7.30721,9.22837,17.1181,5.94677,19.463,14.8858,22.9328,29.2906,20.6429,9.62552,28.1005,7.32533,19.2136,31.178,22.144,28.1202,7.43161,34.7713,9.36448,13.6727,24.7293,5.22004,4.89466,7.63166
373,7.26751,6.61668,5.81939,5.19144,4.08417,4.04354,10.615,9.28921,17.2699,3.39684,20.3857,13.4796,24.5989,28.0726,22.2734,7.4012,28.8051,8.07802,18.5958,28.4795,21.469,29.3812,9.85372,34.4655,9.70643,14.1041,27.7174,4.52606,3.11026,6.44193
374,9.09447,6.1414,5.9908,5.86234,2.51937,3.54479,9.58983,9.70128,15.4252,4.43819,20.307,12.7869,24.6482,27.4917,20.5972,5.67223,27.001,8.13599,19.0243,30.4954,20.9163,27.7595,8.51229,33.9363,8.69622,14.1125,25.7202,5.99753,4.51851,3.45696
375,8.07426,5.90106,7.65573,6.13675,5.39552,4.47349,9.8811,10.5143,17.0505,4.93699,20.4426,14.6248,26.1286,27.3523,21.3111,6.16213,28.5741,7.76741,19.445,30.6025,23.2716,30.0653,9.85864,35.0674,7.3019,14.1416,24.5782,5.02311,5.26091,6.14288
376,7.87047,4.83004,6.62857,4.20264,4.41385,3.91126,9.93483,9.70139,16.5502,6.26245,21.0626,15.2036,26.1663,27.6543,19.1342,9.53429,27.3773,7.86463,20.0044,28.603,20.5115,29.0817,7.28481,35.1652,9.30521,14.1515,25.9922,6.01244,3.46307,5.39774
377,6.11305,7.70907,7.63696,4.37707,3.72699,4.24535,11.6346,11.8991,16.3549,2.12698,18.5192,13.0372,25.9504,27.4428,19.6388,9.58367,26.2655,8.51858,20.3024,29.2565,22.0615,30.1595,9.66794,31.6827,9.91864,14.0807,24.6949,5.23065,3.36231,5.68098
378,5.95948,7.2257,7.18573,5.17999,4.22002,3.58134,10.1619,10.4226,14.8833,3.57439,19.6603,14.6212,26.7424,28.4322,20.4551,8.03603,27.5798,8.13913,20.5153,29.7764,22.1127,28.606,8.09654,34.7126,10.0093,12.7961,27.4247,5.7112,3.78323,5.7307
379,5.96731,5.13016,6.71749,5.06081,5.06687,3.55316,10.1813,9.78393,16.4985,2.91416,18.9761,13.3928,24.3435,27.7186,19.5261,8.49855,29.4798,7.96047,20.841,31.6541,24.2675,31.8646,7.24485,34.2347,10.0659,13.4975,24.4634,7.68645,1.94307,6.1587
380,7.30246,4.36675,6.08606,4.44773,5.61088,4.4816,8.77241,9.79237,17.1838,5.95843,20.5216,12.9948,25.0794,28.8188,18.9544,8.44236,28.2026,9.58759,20.5642,29.7435,22.8166,27.7752,10.3656,34.4823,9.24577,14.6411,25.6589,4.71891,4.61184,5.56952
381,8.47952,5.77205,7.84845,4.89413,4.69049,3.01542,10.429,9.96022,17.6679,3.70934,20.1424,13.1713,24.4717,26.704,18.6994,5.97195,27.7415,9.39236,20.1823,29.791,21.7518,30.0697,9.30624,34.5611,9.50309,15.4201,24.6854,4.79009,3.71462,5.50644
382,6.35952,5.87923,7.8088,4.84863,3.39979,3.15892,10.4201,10.9664,16.2258,4.38018,20.6648,13.1064,25.7442,26.6068,20.8808,7.47164,27.1166,7.95445,19.8645,31.0784,21.8283,27.5503,7.69952,33.403,8.97693,14.1268,24.6011,4.75404,3.91737,5.91364
383,5.78295,4.35906,7.43671,4.38551,4.68228,3.2201,10.1228,10.0608,16.7965,3.799,20.3181,12.9658,24.4551,29.0365,19.3713,7.61604,27.5283,9.23847,20.7493,30.6495,21.9061,28.9096,8.65286,34.6911,8.31409,13.8751,23.6304,6.42659,5.03728,7.03716
384,5.56745,4.4187,5.26954,4.48189,4.32079,3.4861,9.61864,9.87132,16.1324,5.56511,21.1157,14.442,25.3843,27.7518,20.558,6.23073,28.3816,7.06645,20.103,30.3471,21.5245,27.6586,8.99771,33.0101,9.85444,13.9159,22.171,7.27632,3.6393,4.11145
385,7.00377,6.66202,8.11219,5.20753,3.44492,6.10213,8.40104,11.4259,15.9984,4.64692,18.8633,15.1602,23.5249,28.2454,20.8884,10.1951,30.5029,7.44225,20.4818,30.5561,21.952,28.1871,9.55665,35.3499,8.84505,13.6691,25.8643,5.82964,2.43714,6.39297
