real_name,obs_e:221457.0_n:8184523.0_x:221457_y:8184523,obs_e:223413.0_n:8178296.0_x:223413_y:8178296,obs_e:228433.0_n:8192778.0_x:228433_y:8192778,obs_e:229788.0_n:8193427.0_x:229788_y:8193427,obs_e:231595.0_n:8198480.0_x:231595_y:8198480,obs_e:231694.0_n:8197619.0_x:231694_y:8197619,obs_e:233194.0_n:8190440.0_x:233194_y:8190440,obs_e:233837.0_n:8195775.0_x:233837_y:8195775,obs_e:233908.0_n:8189011.0_x:233908_y:8189011,obs_e:234195.0_n:8198194.0_x:234195_y:8198194,obs_e:235327.0_n:8184950.0_x:235327_y:8184950,obs_e:235614.0_n:8190354.0_x:235614_y:8190354,obs_e:235682.0_n:8187652.0_x:235682_y:8187652,obs_e:236163.0_n:8190958.0_x:236163_y:8190958,obs_e:236538.0_n:8191417.0_x:236538_y:8191417,obs_e:236616.0_n:8177416.0_x:236616_y:8177416,obs_e:236686.0_n:8192411.0_x:236686_y:8192411,obs_e:237006.0_n:8202926.0_x:237006_y:8202926,obs_e:237454.0_n:8185525.0_x:237454_y:8185525,obs_e:237496.0_n:8190167.0_x:237496_y:8190167,obs_e:238665.0_n:8188244.0_x:238665_y:8188244,obs_e:238954.0_n:8189678.0_x:238954_y:8189678,obs_e:239587.0_n:8185586.0_x:239587_y:8185586,obs_e:239760.0_n:8190677.0_x:239760_y:8190677,obs_e:240931.0_n:8186974.0_x:240931_y:8186974,obs_e:241878.0_n:8190407.0_x:241878_y:8190407,obs_e:244750.0_n:8189532.0_x:244750_y:8189532,obs_e:244814.0_n:8189459.0_x:244814_y:8189459,obs_e:245486.0_n:8201343.0_x:245486_y:8201343,obs_e:247863.0_n:8185501.0_x:247863_y:8185501
0,0.006596,0.016445,0.901754,2.77609,4.32909,6.30754,25.5778,36.9709,28.7608,27.5618,17.192,68.6793,43.54,83.9865,93.5999,2.06919,99.4676,13.0057,40.3088,101.268,96.4102,114.93,61.7521,125.631,97.3705,130.916,127.343,126.818,62.6278,48.2739
1,0.183553,0.109448,4.23288,8.16154,5.86932,9.14403,20.7184,26.8963,19.0171,19.7543,5.09838,28.9659,18.1403,30.7246,31.2911,0.005936,31.4968,1.52212,7.77324,30.6321,24.6123,29.7104,6.43896,30.2152,11.8283,26.4392,9.61261,8.97128,0.969361,0.003396
2,0,0,0,0,0,0,0,0,0,0,7e-06,1e-06,1.1e-05,3e-06,7e-06,0.0005,3e-06,0,0.002282,0.000349,0.013447,0.010092,0.094142,0.017057,0.320722,0.137988,0.578478,0.599376,0,1.29197
3,0,0,0,0,0,0,7e-06,0,3.7e-05,0,0.000745,4.4e-05,0.000235,3.8e-05,3.2e-05,0.022821,1.5e-05,0,0.001276,0.000124,0.000488,0.000266,0.002285,0.000187,0.001398,0.000322,0.000582,0.000602,0,0.004801
4,0.834818,0.00696,0.008323,0.003557,2e-06,1.2e-05,0.002717,5.9e-05,0.001749,1e-06,1.3e-05,0.000282,0.000131,0.000111,5.8e-05,0,3.7e-05,0,0,1.9e-05,1e-06,2e-06,0,1e-06,0,0,0,0,0,0
5,54.5323,0.210047,147.626,145.935,0.559385,3.06575,271.352,61.2853,153.251,2.38195,0.967946,146.283,22.6702,141.463,132.43,0,131.981,0,0.148591,48.8841,2.23605,8.42905,0.003893,8.16107,0.003446,0.190315,5e-06,3e-06,0,0
6,40.0228,4.7275,9.66359,6.53726,0.606141,0.967624,3.52601,1.04774,2.58846,0.299718,0.462261,1.20508,0.882477,0.896779,0.719853,0.000379,0.614507,0.000869,0.126072,0.408352,0.131132,0.141178,0.018344,0.084183,0.009336,0.010898,0.000174,0.000152,0,0
7,0.010104,0.546969,0.000365,0.000329,1e-06,4e-06,0.0086,0.000108,0.018402,4e-06,0.037526,0.007363,0.024866,0.004076,0.002487,0.432387,0.00104,0,0.029811,0.005464,0.01276,0.004704,0.023686,0.001497,0.010142,0.000746,0.000355,0.000353,0,0.000109
8,0,8e-05,0,1e-06,0,0,0.270137,0.000413,1.51167,1e-06,12.4741,1.56935,4.95615,1.27622,1.03301,42.5807,0.508283,0,12.7875,2.90512,5.33766,4.0001,12.7483,2.73182,6.82998,2.79555,2.10319,2.12859,0,1.68993
9,0.108733,0.150256,2.71883,4.63642,5.36493,6.33238,12.963,13.5775,14.0934,11.5211,12.1893,20.0748,17.5371,21.791,22.8106,3.55486,23.1274,7.97501,18.04,24.4944,25.0971,26.7652,22.074,28.1009,26.3917,29.6359,29.8052,29.7631,16.9481,21.8208
10,0,1.4e-05,6e-06,2.1e-05,1e-06,3e-06,0.00514,0.000199,0.016414,2.3e-05,0.133899,0.020977,0.065153,0.019834,0.01835,0.896028,0.011459,0,0.216308,0.04609,0.125888,0.081907,0.325601,0.065672,0.26416,0.100523,0.161163,0.165141,4.2e-05,0.531753
11,0,0,0,0,0,0,0,0,2e-06,0,0.000307,1.6e-05,0.000134,2e-05,2.1e-05,0.014423,1e-05,0,0.002274,0.000194,0.001577,0.000924,0.01005,0.000823,0.009135,0.002262,0.00605,0.006429,0,0.104923
12,4.1e-05,1.65604,7e-06,2.3e-05,0,0,1.99039,0.000215,10.5708,0,43.2343,6.15713,27.3318,4.58765,3.6741,42.4628,1.81635,0,36.6032,6.76729,12.822,6.5304,20.5366,3.99675,7.06381,1.64583,0.059501,0.052846,0,1e-06
13,48.1853,41.322,24.4562,22.7248,9.05056,11.3879,22.6659,13.3767,22.6646,7.28964,21.0273,19.0923,20.4658,17.2369,15.7612,4.4467,14.0099,0.484402,16.0089,14.6028,12.4826,10.965,9.63264,8.32418,6.56917,4.47777,1.27924,1.23236,0.026317,0.047493
14,0.009286,2.71685,0.002672,0.004414,3e-06,3e-05,0.255224,0.003417,0.443557,0.000109,2.27426,0.298033,0.686526,0.238643,0.191196,4.82423,0.102512,0,1.33215,0.296496,0.412911,0.298358,0.752627,0.181173,0.392732,0.104628,0.033177,0.032959,0,0.007065
15,7.72392,12.7327,2.64836,2.24867,0.340891,0.513457,3.79157,0.981194,4.53958,0.370578,6.50395,3.09406,4.62557,2.61797,2.30098,7.69593,1.84838,0.015925,4.76501,2.54557,2.87112,2.21936,3.3769,1.62974,2.23697,1.08782,0.538387,0.532808,0.003619,0.217781
16,0,0,0,0,0,0,6.7e-05,0,0.00047,0,0.013883,0.001043,0.005608,0.001082,0.001042,0.20774,0.000539,0,0.041768,0.004689,0.023847,0.013009,0.091534,0.00997,0.077961,0.020757,0.042649,0.044148,0,0.179016
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2e-05,0,0,1.8e-05,0,5.3e-05,3e-05,0.001994,5e-05,0.005369,0.000826,0.006653,0.00734,0,0.132022
18,0,0,0,0,0,0,0.036283,0.002793,0.166827,0.000351,1.39903,0.529817,1.0929,0.626301,0.670186,4.57775,0.470707,2e-06,4.19019,1.30815,3.23324,2.12023,7.80166,1.92562,8.04598,4.25711,8.1075,8.17919,0.017156,13.5776
19,2.60031,4.05846,4.48935,4.99698,2.65963,3.25642,7.89419,5.169,8.55166,3.6453,9.60583,7.97988,8.95486,7.69462,7.47769,6.95902,7.06406,1.13312,9.17795,7.81332,8.19028,7.68444,8.52522,7.1861,7.79227,6.66894,5.64451,5.62301,1.02484,3.51681
20,5.8128,12.8431,2.70712,2.49453,0.345909,0.533979,6.29857,1.26636,8.16616,0.435141,12.3209,5.67428,8.90204,4.76439,4.14751,10.0782,3.20909,0.021485,8.9774,4.81188,5.4972,4.19361,6.04858,2.9998,3.9503,1.91835,0.863557,0.851832,0.00618,0.306925
21,0,0,0,0,0,0,0.003676,6.5e-05,0.024641,3e-06,0.495334,0.089632,0.314675,0.107118,0.113376,3.13942,0.069842,0,1.94492,0.427236,1.588,1.09004,4.46203,0.985148,4.31411,1.89418,3.36108,3.44534,0.000106,11.4187
22,1.6581,0.397476,0.236051,0.126777,0.011759,0.014218,0.033791,0.013178,0.025509,0.006437,0.011218,0.013812,0.013203,0.012017,0.010611,3e-06,0.009449,3e-05,0.00411,0.007321,0.002885,0.002515,0.00054,0.001121,0.000207,0.000163,5e-06,4e-06,0,0
23,1.85896,2.48124,0.021927,0.012098,1.9e-05,7.2e-05,0.039485,0.000502,0.047684,1.7e-05,0.024044,0.011527,0.020448,0.00637,0.004054,0.000303,0.002205,0,0.004029,0.003114,0.001399,0.000899,0.000355,0.000306,7.6e-05,2.1e-05,0,0,0,0
24,0.266394,0.010096,13.6849,23.5245,30.1684,38.8696,28.3042,89.5381,15.389,70.5697,0.578152,39.5439,6.70139,54.5287,66.9045,4.9e-05,91.8033,7.557,0.703015,37.443,8.04755,23.3471,0.359584,36.5838,0.948028,14.5936,0.779566,0.67675,0.574438,6.2e-05
25,23.8884,20.1396,17.8227,16.5728,8.50544,9.8479,17.5183,11.8081,17.5901,8.4619,15.6048,15.0429,15.7323,14.1608,13.531,5.39179,12.796,2.18013,12.7437,13.0119,11.7974,11.3489,9.64436,10.1284,8.35725,7.43917,3.92856,3.85492,0.59764,0.912767
26,0,6.7e-05,0,0,0,0,0.00066,0,0.003651,0,0.097356,0.002069,0.031722,0.001681,0.001434,1.9208,0.000699,0,0.096059,0.002831,0.02195,0.00407,0.091783,0.002155,0.042238,0.00202,0.001512,0.001516,0,0.000775
27,1.78694,0.191451,0.602402,0.35413,0.033095,0.035463,0.044796,0.03164,0.034958,0.025347,0.01477,0.029225,0.024509,0.026712,0.024168,0,0.022809,0.000282,0.003125,0.013678,0.002696,0.002764,0.000333,0.001205,0.000226,0.00032,4e-06,3e-06,0,0
28,0.071948,0.040085,13.2948,23.0186,32.8542,35.409,41.5641,48.8659,41.0396,47.6765,27.5511,50.8615,43.8576,52.6472,53.4975,1.65428,54.0748,43.1654,39.4735,53.5952,52.3216,54.2333,44.7652,54.9502,51.3429,55.0816,54.4375,54.3715,51.3668,37.4962
29,0.440561,11.0683,0.006737,0.005241,4e-06,2.3e-05,0.109342,0.0007,0.219542,1.5e-05,0.667851,0.080299,0.252941,0.049648,0.0335,0.360475,0.015936,0,0.226599,0.048596,0.061919,0.030341,0.062932,0.011318,0.018068,0.002475,0.000112,0.000104,0,1e-06
30,0.002927,0.050426,0.036219,0.062432,0.010541,0.019609,0.772463,0.140053,1.33633,0.045096,3.60569,1.41279,2.50779,1.34829,1.28111,7.25512,1.00475,0.004082,4.35396,1.98289,3.25353,2.56868,5.096,2.24242,4.5774,2.68061,3.31103,3.35351,0.03891,5.54085
31,1.82237,0.060893,0.892022,0.55121,0.128664,0.154033,0.114551,0.083991,0.061496,0.04328,0.005801,0.030784,0.014693,0.024342,0.020504,7e-06,0.02047,0.00095,0.001611,0.008819,0.002077,0.002605,0.000258,0.001702,0.000147,0.000216,5e-06,5e-06,0,0
32,0,0,0,0,0,0,7e-06,0,0.000729,0,0.978747,0.009452,0.2351,0.014719,0.017118,43.1577,0.0045,0,11.8611,0.464366,7.12805,3.45963,43.4835,2.70713,33.678,5.5355,3.68874,3.66469,0,0.357266
33,0.084639,0.073319,0.000476,0.00016,1e-06,2e-06,0.000141,7e-06,0.000146,1e-06,7.5e-05,3.7e-05,5.3e-05,2.3e-05,1.6e-05,0,1e-05,0,1e-05,1.2e-05,5e-06,4e-06,1e-06,2e-06,0,1e-06,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,1e-06,5.7e-05,1e-06,0.000366,9.2e-05,0.002648,0.002951,0,0.130904
35,0,0,0,0,0,0,0,0,1e-06,0,0.000371,3e-05,0.000237,6.2e-05,9.2e-05,0.010802,4.5e-05,0,0.016369,0.001775,0.035389,0.024226,0.301635,0.034672,0.731253,0.26804,1.48592,1.57273,0,11.014
36,0,0.000178,0,0,0,0,0,0,8e-06,0,0.000766,2e-06,7.7e-05,1e-06,0,0.000624,0,0,0.000145,3e-06,2.3e-05,3e-06,3.5e-05,1e-06,3e-06,0,0,0,0,0
37,0,0.006195,0,0,0,0,0.003729,2e-06,0.020021,0,0.320229,0.012093,0.066916,0.007776,0.005217,2.64894,0.001794,0,0.211507,0.018907,0.056592,0.026528,0.147753,0.010791,0.068355,0.007356,0.002891,0.002918,0,0.001374
38,1.681,0.137072,4.33408,3.72711,1.73323,1.99906,1.88294,1.74211,1.30954,1.17363,0.265008,1.05272,0.5955,0.9763,0.920895,0.001861,0.951235,0.117403,0.14914,0.577913,0.237577,0.302485,0.055645,0.258236,0.048312,0.081131,0.008199,0.007588,0.00164,5.4e-05
39,7e-05,0.051147,0.000638,0.002324,6e-06,4.8e-05,1.28996,0.020347,3.5651,0.000638,13.085,3.51342,8.42945,3.10068,2.75305,21.2213,1.79473,0,13.653,4.83529,8.48543,5.76563,13.1737,4.23356,9.78122,3.84831,2.57427,2.56774,6e-06,0.817056
40,1.33705,5.18002,4.51706,5.95285,1.65871,2.50855,23.5203,8.1496,30.8672,3.68945,47.267,30.6586,40.533,29.4052,28.221,51.8088,24.4404,0.495265,49.7803,34.4812,42.349,37.3234,50.3577,33.5745,45.6792,33.243,30.8529,30.9157,1.04111,28.7624
41,8.1e-05,0.057889,3.8e-05,7.5e-05,0,1e-06,0.063791,0.000147,0.335469,2e-06,6.48312,0.298432,1.90588,0.232622,0.182963,47.7521,0.07668,0,7.99975,0.670024,2.59319,1.15469,8.1063,0.600219,3.97537,0.528853,0.23465,0.234369,0,0.088027
42,55.4924,39.0925,18.0666,15.8724,1.14172,2.04804,28.4313,5.06444,28.4745,1.14775,13.9328,17.4689,17.8916,13.9183,11.5955,0.636976,9.13676,0.008194,6.87337,9.49942,5.64436,5.07151,2.30466,3.17775,1.29445,0.844043,0.072744,0.068095,0.000124,0.001185
43,31.3172,32.5187,27.6589,26.1553,6.57292,9.27141,35.4414,15.6459,37.7076,7.52922,39.1512,30.3201,35.623,27.3514,25.1892,15.1229,22.1678,0.448179,31.1954,25.4009,24.6258,21.6292,22.1727,17.466,16.7282,11.4294,4.68138,4.5691,0.077423,0.576493
44,62.8744,22.0318,38.9723,30.9821,5.33487,7.5391,26.4896,9.76057,23.2051,3.8756,10.2375,14.4206,13.1756,11.8915,10.2541,0.453545,8.91559,0.107402,5.02654,7.70709,4.38859,4.2018,1.81464,2.906,1.12428,0.904574,0.10561,0.099308,0.001694,0.002075
45,16.6562,15.6793,9.82968,8.52493,3.26649,3.93117,8.92543,4.69747,9.22307,2.91673,9.30518,7.0426,8.18282,6.33281,5.84909,5.07123,5.27316,0.455519,6.88264,5.68747,5.32729,4.75604,4.80309,3.91867,3.65153,2.61938,1.22447,1.20176,0.073246,0.305618
46,0.016755,1.93823,0.099653,0.236943,0.002521,0.011802,12.938,0.729735,22.92,0.06046,49.0581,19.8364,34.9984,17.6511,15.921,60.1105,11.7025,4.5e-05,46.7923,22.1648,30.7575,23.7079,42.7556,18.8116,32.0383,16.4201,10.9644,10.9276,0.000775,4.00161
47,0.000465,0.010743,0.422453,1.18685,0.452989,0.820153,12.1213,5.26457,16.0113,2.50903,22.3146,17.957,21.1631,17.9787,17.8393,18.2067,16.442,0.421254,24.4586,20.6754,23.3951,22.2992,25.3415,21.7014,24.997,22.6976,23.6532,23.7081,3.07296,25.6033
48,0,1e-06,2.6e-05,0.000118,5.8e-05,0.000151,0.011106,0.02152,0.017447,0.007618,0.0122,0.186442,0.049591,0.511048,1.08665,0.000929,2.30222,0.000433,0.048764,1.34691,0.643635,3.11387,0.11249,14.0456,0.495378,23.9835,6.67299,5.96422,0.751528,0.021789
49,1.92002,1.89257,4.54034,5.15338,1.9877,2.66463,9.32015,5.15144,9.87596,2.85574,8.3096,9.50646,9.64273,9.13077,8.79088,1.78442,8.15292,0.376876,7.75178,8.83637,8.10798,7.93353,6.14553,7.09738,5.62578,5.1878,2.51095,2.45463,0.144881,0.426766
50,0.487087,2.49746,0.002687,0.001573,0,1e-06,0.021461,9.7e-05,0.033851,1e-06,0.043759,0.007432,0.027414,0.003185,0.001806,0.001005,0.000987,0,0.013814,0.002089,0.002014,0.00101,0.001318,0.000486,0.00029,5.5e-05,0,0,0,0
51,38.635,28.6093,18.1152,19.9356,3.61361,5.89447,39.5203,15.61,38.718,5.43029,18.2712,35.4292,29.6379,32.8666,30.6091,0.852831,27.5637,0.115019,13.6231,26.77,17.3711,18.5105,6.88978,15.043,5.72673,6.41879,0.957421,0.898615,0.008285,0.013082
52,1e-06,0.001031,3.4e-05,0.000125,1e-06,6e-06,0.077861,0.001185,0.299734,6.4e-05,3.06489,0.349784,1.34077,0.31349,0.277867,22.1048,0.158102,0,4.47731,0.758678,2.29787,1.32398,5.85755,0.928268,4.40263,1.25048,1.64462,1.68542,2.1e-05,3.96558
53,0.918136,5.68491,1.27036,1.51863,0.089028,0.202504,6.72365,1.21046,8.57396,0.273377,11.3197,6.7899,9.66044,5.95277,5.34365,10.1405,4.26565,0.002218,10.3748,6.34729,7.5817,6.03911,8.81674,4.67216,6.60238,3.52584,1.87624,1.85357,0.001884,0.438642
54,10.4904,21.342,0.441703,0.307525,0.000674,0.002973,0.734791,0.023841,0.844851,0.001454,0.815817,0.344595,0.639501,0.196938,0.125451,0.012866,0.06982,0,0.296495,0.118024,0.088824,0.051814,0.045133,0.02622,0.013692,0.004912,6.5e-05,5.6e-05,0,0
55,0.758633,2.45675,2.25397,2.85006,1.34025,1.75198,7.71044,3.93233,9.45806,2.42076,13.8186,9.5548,11.8841,9.33581,9.11902,18.0442,8.30761,0.754551,14.6126,10.6071,12.6146,11.4357,15.1247,10.7075,13.9615,10.9977,11.1524,11.1895,1.53678,12.4588
56,4.45468,0.317011,0.631669,0.369172,0.000258,0.002434,0.28412,0.027845,0.207318,0.000596,0.00594,0.065034,0.048081,0.05652,0.049258,0,0.040692,0,0.000588,0.027384,0.002731,0.003898,3e-06,0.00165,1e-06,4.5e-05,0,0,0,0
57,0,0,0,0,0,0,0.000348,7e-06,0.002393,0,0.062693,0.012536,0.045299,0.017746,0.021152,0.375131,0.012966,0,0.518215,0.119787,0.734532,0.544523,2.76866,0.62656,4.53603,2.21067,6.81624,7.07377,2.9e-05,26.581
58,0.000501,0.012754,0.019534,0.066036,0.004193,0.014612,4.83816,0.88196,8.22755,0.128673,10.4464,14.462,15.1465,15.8128,16.3175,2.01853,14.5887,0.000575,16.8665,20.6841,22.9915,22.8925,19.6586,22.0079,22.4315,21.3088,15.8858,15.6665,0.01872,1.83553
59,0,0,0,0,0,0,0.005312,3.7e-05,0.030171,0,0.281289,0.03452,0.059018,0.031534,0.02773,1.61946,0.01238,0,0.428383,0.049401,0.081278,0.052752,0.584277,0.050896,0.354369,0.052035,0.056739,0.057615,0,0.447561
60,5.13996,36.3661,1.15034,1.13008,0.030219,0.072934,7.59332,0.49345,12.0105,0.069247,25.4572,7.3321,15.1119,5.70131,4.65438,30.3988,3.09554,0.000239,17.4518,6.25515,8.4152,5.50152,10.8761,3.37375,5.91042,1.89611,0.606107,0.594002,7.1e-05,0.103667
61,6.21451,7.41766,1.32027,1.16233,0.076864,0.118422,1.39982,0.159192,1.40429,0.093615,1.46961,1.33068,1.40359,1.14017,0.899667,2.19397,0.499418,0.000231,1.40194,1.01828,1.115,0.650194,1.21916,0.237244,0.492387,0.138126,0.084247,0.081831,0,0.002935
62,0.014498,0.049815,0.339652,0.902675,0.581145,1.06027,10.0465,10.1299,11.5811,5.41792,7.1645,23.7432,15.9985,27.6639,29.8061,1.05991,30.6955,0.68937,13.2371,31.3047,28.8107,33.2286,17.2215,34.6283,25.9619,34.4766,29.7771,29.4166,4.33022,3.5126
63,0,5.5e-05,0,0,0,0,0.000436,0,0.003164,0,0.111436,0.003052,0.025957,0.002355,0.001829,2.81871,0.000702,0,0.156988,0.008543,0.045434,0.018266,0.201678,0.009389,0.107032,0.01221,0.013205,0.013626,0,0.033356
64,1.18666,4.80368,14.3314,21.1778,7.55823,11.7022,45.7397,29.4564,48.0523,17.8034,48.8596,47.1894,49.1196,46.3201,45.4801,28.0204,43.2727,2.25015,49.3703,47.3082,48.6451,47.3644,49.204,45.3724,48.3476,43.4093,39.3161,39.271,3.68768,26.8028
65,0.053387,4.86153,0.281073,0.557951,0.008105,0.033702,8.18444,0.871488,10.0697,0.11288,16.6044,9.35533,11.2061,8.78383,8.19377,26.5049,6.44933,0.000173,13.7374,9.62314,10.4198,9.79362,12.0337,8.68789,10.4647,7.65508,5.26806,5.26199,0.001317,2.87096
66,0.010342,0.875774,0.00201,0.002314,1.2e-05,5.1e-05,0.043757,0.000945,0.069927,8.4e-05,0.471796,0.048553,0.113406,0.040259,0.033488,1.28563,0.019613,0,0.275931,0.048972,0.069075,0.050694,0.166785,0.035071,0.072808,0.026091,0.013993,0.014112,0,0.013264
67,24.3342,7.42043,54.6928,54.377,29.7841,35.4236,52.7954,40.4384,50.6214,28.4972,31.0445,44.5216,41.6466,42.0581,40.2153,0.416314,38.6329,3.09839,23.926,36.1679,27.5938,28.3368,13.5537,24.6956,12.0845,13.7628,3.16084,2.98694,0.201815,0.020562
68,0.51455,0.529196,1.8811,2.3235,1.35242,1.70124,3.77321,2.91401,3.84869,2.03409,3.11966,3.99683,3.84452,3.96094,3.91074,0.559822,3.79446,0.482896,3.28492,3.91556,3.71999,3.73943,2.96967,3.57313,3.00707,3.07212,1.98655,1.95321,0.293644,0.378872
69,5.91805,9.37803,8.73606,10.1678,4.12882,5.47675,22.6239,11.5805,25.5344,6.44018,25.1489,25.9747,27.6465,25.3119,24.5792,10.5391,22.5157,1.15905,25.1026,26.2614,25.9628,25.1311,21.8758,22.8468,20.4741,18.3243,10.8527,10.6902,0.78809,3.40827
70,9e-06,0.0004,0.122532,0.557698,0.240429,0.495171,10.1592,4.78718,13.585,2.2204,19.0186,15.7184,18.5019,15.8002,15.7202,12.3032,14.6583,0.350594,21.3052,18.2611,20.8399,19.9409,21.8965,19.4338,21.8679,20.5795,21.4358,21.4683,3.62099,22.038
71,0.007297,0.075129,6.8e-05,4e-05,0,0,0.000335,4e-06,0.000669,0,0.001924,0.000182,0.000806,9.8e-05,6.2e-05,0.006353,3.1e-05,0,0.000978,9.7e-05,0.000175,6.6e-05,0.000366,2.6e-05,8.6e-05,1.1e-05,2e-06,2e-06,0,0
72,5.37773,8.671,9.84673,11.8329,5.90977,7.54825,28.4147,16.1452,32.9403,9.83829,35.5137,36.6647,38.8266,36.9693,36.7987,20.3716,34.3451,2.6694,39.1105,40.9916,42.7531,42.3886,38.3722,40.6844,38.497,36.8185,26.37,26.1045,2.95055,12.0068
73,0.000403,0.009869,0.00753,0.022424,0.000933,0.003212,3.76102,0.24662,9.73525,0.022805,26.9218,23.5789,35.0626,28.3321,30.9131,13.3985,23.6533,7.4e-05,65.3476,66.817,113.09,115.848,100.991,122.189,131.728,136.081,61.5392,59.6773,0.002107,5.05544
74,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,2e-06,0,0,0.000698,0,0,1.8e-05,0,2e-06,1e-06,1.9e-05,0,6e-06,0,0,0,0,2e-06
75,0,0,0,0,0,0,5e-06,0,0.000108,0,0.017195,0.00041,0.004964,0.000441,0.00042,0.884987,0.000159,0,0.077951,0.003936,0.035754,0.016233,0.2061,0.010642,0.136699,0.026149,0.05216,0.054013,0,0.275766
76,49.0376,46.4062,3.08974,1.36229,0.00306,0.022907,2.6567,0.324787,3.56239,0.017213,3.12747,0.995275,1.41832,0.974231,0.959679,2.3e-05,0.873828,0,0.932375,0.936953,0.767676,0.574604,0.213427,0.161427,0.046681,0.030934,0.000173,0.000141,0,0
77,1.75083,1.99042,5.97633,7.31499,5.803,6.64279,12.4102,10.4045,13.114,8.33359,12.1808,14.6824,14.2156,14.9672,15.0734,5.47148,14.7981,4.42312,13.7179,15.668,15.6246,15.9214,13.9896,15.8399,14.7057,15.208,13.0333,12.9584,5.03316,7.57119
78,27.6148,5.78642,52.0491,51.7359,48.5613,49.3684,50.24,48.1575,49.0003,44.8542,39.0594,46.3646,44.3649,45.2442,44.3917,0.39016,43.9888,24.9298,33.6868,41.545,35.968,36.7446,24.5856,34.7401,23.1893,25.5822,11.3516,10.9832,4.50148,0.271539
79,0.451219,11.1274,0.065053,0.060053,0.000226,0.00088,1.00344,0.016642,1.96981,0.000811,6.20151,0.913522,2.66655,0.63449,0.473525,5.80835,0.262109,0,3.24475,0.711502,1.04867,0.57726,1.48233,0.282708,0.58602,0.113559,0.017898,0.017267,0,0.000865
80,11.0031,3.23054,48.0041,57.7643,12.8219,22.1451,98.511,62.3065,94.0718,26.1155,37.1351,93.8818,74.9658,91.4439,88.8516,0.188639,85.3979,0.312397,30.4625,80.7447,54.0522,62.5481,15.0364,55.9758,15.7888,26.9274,2.95958,2.69788,0.019623,0.001921
81,0,0,0,0,0,0,0,0,4e-06,0,0.000483,5e-06,6.9e-05,4e-06,3e-06,0.039507,1e-06,0,0.000936,2.2e-05,0.000189,6.4e-05,0.001648,3.2e-05,0.000736,5.6e-05,8.7e-05,9.1e-05,0,0.000495
82,0.184731,6.82442,0.110515,0.191792,0.000112,0.001022,23.8957,0.2752,47.1754,0.004175,82.4985,33.7291,65.3041,26.8086,22.2125,18.6042,14.4513,0,64.0833,30.8342,38.6039,26.6296,34.7989,17.0124,18.6365,7.7726,0.636152,0.583202,0,0.000376
83,7.97558,6.76845,0.753703,0.468002,0.012752,0.027376,0.521993,0.056561,0.540746,0.008441,0.402983,0.237273,0.333025,0.16159,0.118761,0.0142,0.080196,6e-06,0.13511,0.096279,0.061107,0.0419,0.028101,0.019822,0.009736,0.003793,0.000141,0.000128,0,0
84,0.272771,0.530048,2.07808,3.41022,2.35167,3.25239,16.6648,13.5607,20.2837,8.32359,19.474,36.9383,29.7624,44.6121,50.4277,7.02601,53.1855,2.52318,31.4223,59.5468,58.8259,74.5191,41.2466,92.2358,58.8433,103.519,77.6168,76.1504,10.5061,20.8595
85,9.08597,21.2729,12.9989,17.3428,1.93894,4.24139,35.182,17.6126,35.6744,6.51018,34.7463,35.2805,35.7644,34.6099,33.7404,7.1215,31.3439,0.059678,35.0152,34.4487,34.4674,32.8975,32.4648,28.9386,28.9216,21.0338,10.2848,10.0315,0.036078,0.205888
86,0.002082,0.992392,0.000939,0.001737,2e-06,1.5e-05,0.321227,0.002183,0.904448,5.7e-05,5.75437,0.585919,2.02024,0.435811,0.336178,22.0851,0.16883,0,4.25221,0.714136,1.49927,0.833338,3.16731,0.454789,1.63556,0.32306,0.147947,0.147988,0,0.061171
87,26.5482,15.5514,52.9908,57.2122,37.4361,43.5333,66.8308,56.8115,64.4112,43.9629,42.1475,63.8699,57.2178,62.8683,61.8875,3.98921,60.8754,12.4848,39.967,58.4705,49.3663,51.9537,31.4483,49.4818,32.1342,37.4075,18.2297,17.728,4.06334,1.71455
88,1.93827,0.028258,0.138978,0.067313,0.000521,0.00135,0.01878,0.001943,0.00861,0.000151,0.000194,0.002158,0.000837,0.001303,0.000901,0,0.000738,0,1.7e-05,0.000252,2.1e-05,2.9e-05,0,1.2e-05,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3e-05,0,0,0.000392,2.8e-05,0.001696,0.000987,0.018001,0.001201,0.027414,0.005272,0.019336,0.021741,0,0.17942
90,16.5834,8.59981,24.1823,23.4666,17.877,18.8895,21.1942,18.9773,19.9459,16.5697,14.2467,18.4829,16.9979,17.9339,17.526,2.81608,17.323,8.54281,12.5603,16.1407,13.6697,14.0854,9.9585,13.356,9.59712,10.3754,6.10771,5.99572,3.13324,1.47471
91,8.66044,18.095,3.04959,2.67882,0.1351,0.271393,7.39513,0.958391,9.26166,0.193382,11.6064,5.64209,8.73067,4.4808,3.73037,3.77597,2.74528,0.001079,6.93153,4.0352,4.00664,2.97531,3.4463,1.88399,1.90513,0.827971,0.162222,0.155831,7.7e-05,0.008022
